Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,212.425,5145024790528,85.2,214.5,16.07,-9.78,48.47,207.41,189.19,True,True,True,HIGH CONVICTION DIP BUY,True,70.25,POSITIVE,5,"SpaceX just took Palantir's top spot with one of the most excessive valuation multiples in megacap tech | Why the biggest ""Magnificent 7"" stocks have one giant headwind coming right at them | The Best Vanguard ETF for Your Next $1,000 Investment",32.53,16.69,46335873024.0,6.555,114.29,62.97,97.32,BUY SIGNAL
KLAC,https://www.tradingview.com/chart/?symbol=KLAC,KLA Corporation,Technology,254.5968,332573474816,11.5,11.8,77.2,34.63,73.74,188.36,141.73,True,True,True,WATCH - OVERBOUGHT,False,63.71,POSITIVE,5,"The Zacks Analyst Blog Highlights Costco, Lam Research, KLA, Blue Ridge and AXIL | Jim Cramer Calls KLA Corporation “Too Risky” | KLA (KLAC) Stock After Split And Strong AI Outlook Is The Valuation Still Attractive",71.92,50.44,2890187008.0,105.4,94.98,35.66,63.8,WATCHLIST
PANW,https://www.tradingview.com/chart/?symbol=PANW,"Palo Alto Networks, Inc.",Technology,283.87,231354040320,31.1,,69.53,19.17,60.97,217.69,194.75,True,True,True,BULLISH TREND,False,47.27,NEUTRAL,5,Jim Cramer Reveals Big Trend For Palo Alto’s (PANW) Shares | The Real Risk Inside CrowdStrike Stock | What Cisco Stock Was Really Saying About AI,246.84,68.96,3579375104.0,7.698,4.83,7.95,63.73,WATCHLIST
IRM,https://www.tradingview.com/chart/?symbol=IRM,Iron Mountain Incorporated,Real Estate,126.8099,37729075200,21.6,860.0,17.94,-0.74,46.97,122.01,102.08,True,True,True,BULLISH TREND,False,70.42,POSITIVE,5,Is Iron Mountain Incorporated (IRM) A Good Stock To Buy Now? | Assessing Iron Mountain (IRM) Valuation After A Strong Multi‑Year Share Price Run | How Senior Housing and Warehouses Defend Monthly Payouts Today,137.84,47.43,-499464512.0,,,3.76,63.73,WATCHLIST
JPM,https://www.tradingview.com/chart/?symbol=JPM,JPMorgan Chase & Co.,Financial Services,321.045,860243755008,12.7,17.2,12.76,7.05,64.41,307.12,304.69,True,True,True,BULLISH TREND,False,52.38,NEUTRAL,5,"US Bonds Rally as Traders Trim Fed Rate-Hike Bets on Iran Deal | Singapore Lines Up JPMorgan, Deutsche Bank For Gold-Clearing Push | Which is the Better Bank Stock to Buy: JPMorgan or Citigroup?",15.38,13.63,,,16.47,33.94,63.59,WATCHLIST
MCHP,https://www.tradingview.com/chart/?symbol=MCHP,Microchip Technology Incorporated,Technology,100.295,54367842304,35.1,,57.92,3.87,52.83,88.86,71.35,True,True,True,BULLISH TREND,False,60.01,POSITIVE,5,Applied Materials Stock And The Tell Hiding In Its Margins | 1 S&P 500 Stock to Target This Week and 2 Facing Challenges | Jim Cramer on Microchip Technology Incorporated: “I Think It’s Terrific”,455.89,24.51,1139912448.0,87.715,3.4,4.88,63.5,WATCHLIST
ORCL,https://www.tradingview.com/chart/?symbol=ORCL,Oracle Corporation,Technology,193.43,556313542656,20.6,21.9,24.45,-1.11,50.13,185.9,204.7,True,False,False,NO CLEAR ENTRY,False,50.18,NEUTRAL,5,"If You Put $500 a Month into This Tech ETF Since 2016, You Could Retire Tomorrow | Amazon Accelerates India Infrastructure Push: How to Play the Stock | Understanding Oracle (ORCL) Reliance on International Revenue",33.12,17.79,-20337874944.0,362.758,53.38,25.37,63.41,WATCHLIST
CVS,https://www.tradingview.com/chart/?symbol=CVS,CVS Health Corporation,Healthcare,101.32,129276952576,6.1,63.1,34.77,4.29,78.09,87.22,78.85,True,True,True,WATCH - OVERBOUGHT,False,61.27,POSITIVE,5,"Zacks.com featured highlights include StoneCo, USANA Health, Strategic Education, Nexa Resources and CVS | Is CVS Health (CVS) One of Billionaire Larry Robbins’ 10 Dividend Stock Picks? | HHS Scrutiny And Primary Care Expansion Shape CVS Health Investor Questions",44.44,12.1,5201625088.0,100.912,3.75,0.72,63.4,WATCHLIST
ADSK,https://www.tradingview.com/chart/?symbol=ADSK,"Autodesk, Inc.",Technology,197.15,41627283456,18.4,231.4,-21.07,-15.7,27.37,234.99,271.43,False,False,False,NO CLEAR ENTRY,False,52.47,NEUTRAL,5,Adobe’s Pivot: A Genius Bet Or A Costly Distraction? | 2 Oversold Stocks Set for a Comeback and 1 We Turn Down | Autodesk AWS Marketplace Move Highlights Cloud Adoption And Valuation Upside Potential,28.78,13.83,3060999936.0,85.419,50.4,19.49,63.35,WATCHLIST
RVTY,https://www.tradingview.com/chart/?symbol=RVTY,"Revvity, Inc.",Healthcare,100.88,11254150144,7.0,3.5,16.74,4.67,56.77,94.83,95.27,True,True,False,BULLISH TREND,False,58.88,NEUTRAL,5,2 Profitable Stocks with Impressive Fundamentals and 1 We Turn Down | Revvity (RVTY) Valuation Check After China Immunodiagnostics Exit Plan And Solid First Quarter Results | Why Is Revvity (RVTY) Up 2% Since Last Earnings Report?,48.5,17.33,508969248.0,46.642,3.23,8.26,63.31,WATCHLIST
IBM,https://www.tradingview.com/chart/?symbol=IBM,International Business Machines Corporation,Technology,268.225,252100739072,9.5,14.2,8.4,22.83,56.07,248.72,270.13,True,False,False,NO CLEAR ENTRY,False,52.61,NEUTRAL,5,Can IBM's Extended ServiceNow Deal Accelerate Enterprise AI Adoption? | What Is The Market Really Expecting From PLTR Stock? | Top Banks Rush to Fill Chief AI Roles as Talent Jumps to Rivals,23.74,19.94,13080750080.0,211.169,35.77,15.61,63.31,WATCHLIST
ROP,https://www.tradingview.com/chart/?symbol=ROP,"Roper Technologies, Inc.",Technology,334.12,33718507520,11.3,59.2,-4.89,5.09,62.96,342.09,407.32,False,False,False,NO CLEAR ENTRY,False,70.75,POSITIVE,5,"Roche Oncology Milestones Spark Fresh Look At Valuation And Growth Potential | Strength in Technology Enabled Products Drives Roper: Can the Momentum Sustain? | Is Roper Technologies, Inc. (ROP) A Good Stock To Buy Now?",20.87,14.02,2169925120.0,55.606,9.01,21.12,63.26,WATCHLIST
PFG,https://www.tradingview.com/chart/?symbol=PFG,"Principal Financial Group, Inc.",Financial Services,111.46,24076740608,-4.5,819.0,29.96,11.49,75.34,99.89,88.82,True,True,True,WATCH - OVERBOUGHT,False,67.67,POSITIVE,5,Is State Street (STT) One of the Most Undervalued Quality Stocks to Invest In? | Is CPHYX a Strong Bond Fund Right Now? | Assessing State Street (STT) Valuation After New Principal Funds Servicing Win Draws Investor Attention,15.99,10.91,1457624960.0,33.624,13.39,10.1,63.11,WATCHLIST
INTU,https://www.tradingview.com/chart/?symbol=INTU,Intuit Inc.,Technology,282.15,77178462208,10.4,10.7,-37.43,-25.41,42.57,361.99,527.12,False,False,False,NO CLEAR ENTRY,False,75.73,POSITIVE,5,"Adobe CFO Quits to Join a Chipmaker. You Shouldn’t Quit ADBE Stock. | Intuit (INTU) is One of the Best Buy-the-Dip Stocks, Here is Why | Intuit (INTU) Stock Valuation Reset After Steep Multi‑Month Share Price Declines",17.23,10.32,5232000000.0,33.448,22.5,21.91,63.11,WATCHLIST
EW,https://www.tradingview.com/chart/?symbol=EW,Edwards Lifesciences Corporation,Healthcare,85.68,49334542336,16.7,8.2,2.54,5.34,43.2,82.87,81.87,True,True,True,BULLISH TREND,False,50.0,NEUTRAL,5,Should You Continue to Hold EW Stock in Your Portfolio? | Possible Bearish Signals With Edwards Lifesciences Insiders Disposing Stock | Why Is Veracyte (VCYT) Up 18.2% Since Last Earnings Report?,46.31,25.44,902137472.0,6.806,10.46,17.39,62.95,WATCHLIST
NFLX,https://www.tradingview.com/chart/?symbol=NFLX,"Netflix, Inc.",Communication Services,81.5292,343303028736,16.2,86.4,-14.36,-6.22,24.26,90.51,99.01,False,False,False,NO CLEAR ENTRY,False,47.5,NEUTRAL,5,"Wall Street Is Drifting Away From This Unstoppable Digital Monopoly: Here Is the 1 Stock I’m Loading Up on Over and Over | Roku For Sale? JPMorgan Sees Comcast As The Most Logical Buyer | Buy, Hold, or Sell: Dropping 39% From Its All-Time High Under a Hawkish New Fed, Is Netflix an Absolute Buy at $81?",26.3,21.22,25993676800.0,53.788,48.49,28.52,62.95,WATCHLIST
ULTA,https://www.tradingview.com/chart/?symbol=ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,466.43,20051505152,11.1,15.5,-9.74,-6.39,30.29,514.79,564.59,False,False,False,NO CLEAR ENTRY,False,78.48,POSITIVE,5,Ulta Beauty's Omnichannel Strategy Continues to Deliver Strong Results | Ulta Beauty Delivers 5.3% Comp Growth: Can the Momentum Sustain? | Is Ulta Beauty (ULTA) Attractive After This Year’s 23% Share Price Decline,17.5,14.66,973080128.0,89.209,47.45,9.35,62.83,WATCHLIST
CINF,https://www.tradingview.com/chart/?symbol=CINF,Cincinnati Financial Corporation,Financial Services,170.235,26333095936,11.6,,2.8,2.98,55.38,163.85,160.69,True,True,True,BULLISH TREND,False,46.51,NEUTRAL,5,Cincinnati Financial Outperforms Industry in a Year: Time to Hold? | How Is Travelers Companies' Stock Performance Compared to Other Property & Casualty Insurance Stocks? | How The Investment Story Is Shifting For Cincinnati Financial (CINF) After Recent Analyst Revisions,9.73,18.54,2748250112.0,5.626,18.73,21.33,62.82,WATCHLIST
JBHT,https://www.tradingview.com/chart/?symbol=JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,283.82,26763999232,4.6,27.4,40.26,11.45,66.24,254.43,201.01,True,True,True,BULLISH TREND,False,39.79,NEGATIVE,5,Routing guides are crumbling: ‘It is different this time’ | Stocks Settle Sharply Lower on Escalating Middle East Tensions | How Investors Are Reacting To J.B. Hunt (JBHT) Record Intermodal Volumes And Margin Recovery,44.0,30.92,829849984.0,43.622,16.68,5.13,62.73,WATCHLIST
IQV,https://www.tradingview.com/chart/?symbol=IQV,IQVIA Holdings Inc.,Healthcare,178.47,29786642432,8.4,15.0,8.24,4.56,65.82,173.19,195.55,True,False,False,NO CLEAR ENTRY,False,52.52,NEUTRAL,5,Global Healthcare Infrastructure Strengthens IQV Amid Weak Liquidity | 2 S&P 500 Stocks Worth Investigating and 1 Facing Headwinds | Q1 Earnings Roundup: IQVIA (NYSE:IQV) And The Rest Of The Drug Development Inputs & Services Segment,22.14,12.57,2156750080.0,255.426,22.49,8.33,62.55,WATCHLIST
TFC,https://www.tradingview.com/chart/?symbol=TFC,Truist Financial Corporation,Financial Services,49.315,61440536576,5.2,25.3,11.94,4.64,52.67,48.98,47.01,True,True,True,BULLISH TREND,False,58.65,NEUTRAL,5,"Top Midday Stories: Fox to Acquire Roku for $22 Billion; Truist Names Former Fiserv CEO Lyons as New CEO | Fiserv Stock Crashes On CEO's Sudden Departure. 'A Bad Look,' Says Analyst. | Truist Names New CEO as Regional Bank Pushes to Boost Performance",12.21,9.63,,,8.58,29.62,62.44,WATCHLIST
CME,https://www.tradingview.com/chart/?symbol=CME,CME Group Inc.,Financial Services,267.82,96769458176,14.4,21.3,-14.22,-9.57,40.22,282.39,275.71,False,False,True,NO CLEAR ENTRY,False,46.18,NEUTRAL,5,The Bond Market Is Lukewarm on the Iran Deal. What It’s Seeing That Stocks Aren’t. | Traders Reduce Bets on a Fed Rate Rise This Year | Wall Street Can't Decide What the Fed Will Do Next. CME Group Gets Paid Either Way.,22.85,20.73,3030237440.0,14.059,15.92,63.32,62.39,WATCHLIST
CEG,https://www.tradingview.com/chart/?symbol=CEG,Constellation Energy Corporation,Utilities,263.16,93974970368,63.8,1091.0,-13.75,-4.25,30.58,284.65,319.05,False,False,False,NO CLEAR ENTRY,False,68.02,POSITIVE,5,Constellation Energy (CEG) Passes Another Regulatory Hurdle For Three Mile Island Nuclear Plant | How Constellation’s US$3.09 Billion Equity Raise And AI Power Deals At Constellation Energy (CEG) Has Changed Its Investment Story | Constellation Energy (CEG) Completes $90M Limerick Clean Energy Center Outage Upgrade,22.84,19.33,-4478875136.0,66.428,16.1,12.69,62.29,WATCHLIST
DECK,https://www.tradingview.com/chart/?symbol=DECK,Deckers Outdoor Corporation,Consumer Cyclical,114.07,15842151424,9.6,-4.8,12.15,20.11,55.98,105.67,103.36,True,True,True,BULLISH TREND,False,63.1,POSITIVE,5,"Is Deckers Outdoor Stock Underperforming the Dow? | Deckers Sets 2030 Growth Path With HOKA UGG And AI Investments | ThredUp, Zillow, and Deckers Shares Skyrocket, What You Need To Know",16.25,13.75,858725120.0,15.01,40.86,18.71,62.25,WATCHLIST
RTX,https://www.tradingview.com/chart/?symbol=RTX,RTX Corporation,Industrials,185.0501,249203884032,8.7,32.5,-9.82,5.77,57.72,181.7,180.77,True,True,True,BULLISH TREND,False,59.85,NEUTRAL,5,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher. | 3 High Backlog Defense Stocks to Buy in June | 2 Turnaround Defense Stocks Hiding in the ITA ETF Tell a Very Clear Story: The Iran War May Not Be Over,34.78,24.41,7233375232.0,57.229,11.57,8.03,62.24,WATCHLIST
CRM,https://www.tradingview.com/chart/?symbol=CRM,"Salesforce, Inc.",Technology,166.13,136060477440,13.3,52.2,-15.81,-0.61,42.16,179.19,216.69,False,False,False,NO CLEAR ENTRY,False,50.77,NEUTRAL,5,"Fox-Roku deal, Salesforce to buy Fin, Nuvei acquiring Payoneer: M&A | Salesforce's $3.6 Billion Fin Acquisition Strengthens AI Strategy, Wedbush Says | CRM Stock Breaks Nine-Day Losing Streak — Salesforce Acquires AI Customer Service Platform For $3.6B",19.25,10.69,16552999936.0,124.282,16.91,18.73,62.16,WATCHLIST
KMB,https://www.tradingview.com/chart/?symbol=KMB,Kimberly-Clark Corporation,Consumer Defensive,103.762,34442133504,2.7,17.9,4.91,8.81,65.11,96.77,103.45,True,True,False,BULLISH TREND,False,62.48,POSITIVE,5,Kimberly-Clark credits supply chain for productivity gains | Kimberly-Clark Pull-Ups Learning Layer Aims To Support Earnings Growth | Wall Street CIO: The AI Trade is “Technically Unsustainable.” Buy These Two Industries Instead.,20.07,13.69,1054625024.0,371.264,111.73,12.8,62.1,WATCHLIST
URI,https://www.tradingview.com/chart/?symbol=URI,"United Rentals, Inc.",Industrials,1083.985,67907928064,7.2,6.6,46.17,11.41,75.61,930.44,880.1,True,True,True,WATCH - OVERBOUGHT,False,72.98,POSITIVE,5,2 S&P 500 Stocks Worth Investigating and 1 Facing Headwinds | Is United Rentals Stock Outperforming the Nasdaq? | Why Analysts Are Still Bullish On United Rentals (URI) Despite Macro Noise,27.72,20.07,1870625024.0,167.473,28.24,15.32,62.09,WATCHLIST
CRWD,https://www.tradingview.com/chart/?symbol=CRWD,"CrowdStrike Holdings, Inc.",Technology,691.81,176110485504,25.6,,63.22,19.29,52.78,549.55,485.56,True,True,True,BULLISH TREND,False,62.78,POSITIVE,5,"BB vs. CRWD: Which Cybersecurity Stock Is the Better Pick at Present? | Wall Street's Latest Stock-Split Stock Is Up Over 1,000% Since IPO and Looks Like a Strong Candidate for More | CrowdStrike (CRWD): ARR Growth Shows Why Falcon Still Has Room to Expand Across Cybersecurity Budgets",,110.69,1926365056.0,17.568,-0.25,-0.6,61.82,WATCHLIST
UNP,https://www.tradingview.com/chart/?symbol=UNP,Union Pacific Corporation,Industrials,267.83,159014207488,3.2,6.2,11.15,-0.04,48.43,261.99,239.18,True,True,True,BULLISH TREND,False,43.75,NEUTRAL,5,Today’s AI market hits all 5 warning signs that preceded 2000 Nasdaq crash. | Union Pacific Merger Talk Sparks Agricultural Shipper Concerns And Regulatory Focus | The Zacks Analyst Blog Highlights Union Pacific and Canadian National Railway,22.03,19.55,4034374912.0,162.246,40.69,29.2,61.7,WATCHLIST
CCL,https://www.tradingview.com/chart/?symbol=CCL,Carnival Corporation Ltd.,Consumer Cyclical,30.3936,42099380224,6.1,,23.7,21.35,66.8,26.84,28.16,True,True,False,BULLISH TREND,False,66.09,POSITIVE,5,"United, Delta and Southwest Rally as Iran Deal Lifts Travel Stocks | RCL Up 17% in a Month: Is the Cruise Leader Still a Bargain? | Travel Sector Rallies as Iran Agreement Sends Oil Prices Lower",13.39,11.68,2174000128.0,203.901,27.85,11.48,61.54,WATCHLIST
CTVA,https://www.tradingview.com/chart/?symbol=CTVA,"Corteva, Inc.",Basic Materials,75.85,50729992192,11.0,12.1,-3.81,-8.73,34.54,79.98,72.41,False,True,True,BUY THE DIP,False,64.44,POSITIVE,5,"Can Higher Avocado Pricing Sustain Mission Produce's Growth? | Corteva (CTVA) Stock Valuation As Industry Commentary Highlights Growth Efforts And Ongoing Headwinds | Zacks Industry Outlook Highlights Corteva, Archer Daniels Midland, The Scotts, Miracle-Gro, Adecoagro and Mission Produce",41.0,18.49,2576124928.0,13.64,5.14,6.5,61.46,WATCHLIST
RMD,https://www.tradingview.com/chart/?symbol=RMD,ResMed Inc.,Healthcare,192.72,27955265536,10.8,10.5,-16.18,-4.81,35.89,208.96,242.65,False,False,False,NO CLEAR ENTRY,False,53.38,NEUTRAL,5,ResMed (RMD) Stock Valuation Check After Mixed Returns And Undervaluation Signals | Is ResMed Inc. (RMD) A Good Stock To Buy Now? | Is ResMed Stock Underperforming the Dow?,18.6,15.87,1446655104.0,12.988,25.25,27.44,61.32,WATCHLIST
WTW,https://www.tradingview.com/chart/?symbol=WTW,Willis Towers Watson Public Limited Company,Financial Services,259.8,24537583616,8.5,33.0,-10.57,4.91,53.34,268.32,305.49,False,False,False,NO CLEAR ENTRY,False,57.45,NEUTRAL,5,Willis Towers Watson (WTW) Expands International Property Facility with Up to $60M Follow Capacity per Placement | Is Willis Towers Watson Stock Underperforming the Dow? | Is Willis Towers Watson (WTW) Priced Attractive After Recent Insurance Sector Coverage Shift?,15.25,11.71,2052125056.0,85.693,20.61,16.84,61.2,WATCHLIST
TRMB,https://www.tradingview.com/chart/?symbol=TRMB,Trimble Inc.,Technology,50.06,11669563392,11.8,55.6,-24.83,-10.22,27.6,60.68,71.82,False,False,False,NO CLEAR ENTRY,False,54.35,NEUTRAL,5,2 S&P 500 Stocks to Target This Week and 1 That Underwhelm | Trimble (TRMB) Is Among The Top Lowest Forward P/E Stocks In The S&P 500 | Trimble Inc. (TRMB): 7 Best Automation Stocks to Buy for Warehouse Construction,26.21,12.28,370112512.0,25.062,8.25,12.38,61.0,WATCHLIST
GE,https://www.tradingview.com/chart/?symbol=GE,GE Aerospace,Industrials,344.835,360293826560,24.7,-1.8,13.43,18.28,67.72,304.16,303.78,True,True,True,BULLISH TREND,False,59.04,NEUTRAL,5,"Wolfspeed Targets High Voltage Growth With Gen 5 SiC And GE Alliance | SpaceX has a 'historical analogy' in GE, market historian explains | Bayer Shares Hinge On Two Court Decisions After $60 Billion Rout",42.84,39.7,5667999744.0,116.527,45.43,17.86,60.97,WATCHLIST
PKG,https://www.tradingview.com/chart/?symbol=PKG,Packaging Corporation of America,Consumer Cyclical,232.3,20697616384,10.6,-15.5,8.07,5.54,64.54,216.54,212.63,True,True,True,BULLISH TREND,False,58.38,NEUTRAL,5,1 Cash-Producing Stock with Exciting Potential and 2 Facing Challenges | A Look At Packaging Corporation Of America (PKG) Valuation After Recent Mixed Share Performance | Amcor (AMCR) Down 5.7% Since Last Earnings Report: Can It Rebound?,28.19,18.96,391424992.0,95.185,16.31,8.04,60.92,WATCHLIST
BXP,https://www.tradingview.com/chart/?symbol=BXP,"BXP, Inc.",Real Estate,66.33,11827396608,0.6,65.5,28.59,12.5,74.28,59.1,64.0,True,True,False,WATCH - OVERBOUGHT,False,63.93,POSITIVE,5,BXP Stock Gains 20.7% in Three Months: Will the Momentum Last? | Are Wall Street Analysts Bullish on BXP Stock? | Is BXP (BXP) Offering Value After Recent Rebound And Mixed Long Term Returns?,33.33,31.21,941118656.0,211.994,5.53,10.04,60.86,WATCHLIST
WYNN,https://www.tradingview.com/chart/?symbol=WYNN,"Wynn Resorts, Limited",Consumer Cyclical,106.28,11030453248,9.2,50.9,5.89,11.66,68.39,103.26,113.73,True,False,False,NO CLEAR ENTRY,False,60.0,POSITIVE,5,"What Makes Wynn Resorts, Limited (WYNN) an Attractively Valued Company? | Is Las Vegas Sands Stock Outperforming the S&P 500? | Will Macau Momentum and UAE Expansion Shift Wynn Resorts' (WYNN) Luxury Gaming Narrative?",30.45,19.67,356894624.0,,,5.14,60.7,WATCHLIST
HSY,https://www.tradingview.com/chart/?symbol=HSY,The Hershey Company,Consumer Defensive,181.32,36779560960,10.6,93.6,-16.99,-4.0,37.3,189.28,191.49,False,False,False,NO CLEAR ENTRY,False,48.78,NEUTRAL,5,The Hershey Company (HSY) Strengthens from Diverse Factors | Hershey Adds Tech Veteran Joe Park To Guide Digital And Margin Choices | The Death Cross Is Lying: Why Wall Street Is Still Loading Up on Hershey and Vertex,33.7,18.24,1527240576.0,120.011,23.23,9.12,60.55,WATCHLIST
SNDK,https://www.tradingview.com/chart/?symbol=SNDK,Sandisk Corporation,Technology,2102.93,311432773632,251.0,,198.88,52.09,72.24,1321.38,583.33,True,True,True,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,"SpaceX, Western Digital, Micron, and More Stocks That Explain Today’s Market | 4 AI Memory Stocks to Buy Now Before Prices Spike Even Higher | AI Memory Bottleneck: This Sizzling ETF Lets You Buy Micron, Sandisk, SK Hynix, and Samsung for Less Than $100",71.75,11.49,2259500032.0,1.503,39.3,34.19,60.5,WATCHLIST
APA,https://www.tradingview.com/chart/?symbol=APA,APA Corporation,Energy,35.28,12470429696,-11.9,32.2,2.83,-4.93,40.31,38.15,29.32,False,True,True,NO CLEAR ENTRY,False,58.59,NEUTRAL,5,APA (APA) Stock Sinks As Market Gains: Here's Why | Stocks Settle Sharply Higher on Middle East Peace Hopes | APA Expands Alaska Footprint With $70M Savant Acquisition Deal,8.22,8.15,1691250048.0,61.314,26.22,18.31,60.49,WATCHLIST
