Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
GOOG,https://www.tradingview.com/chart/?symbol=GOOG,Alphabet Inc.,Communication Services,368.19,4492865568768,21.8,82.0,21.02,-6.33,39.5,362.16,308.71,True,True,True,HIGH CONVICTION DIP BUY,True,61.56,POSITIVE,5,"SpaceX rockets past Amazon, eyes Microsoft in sprint toward $3 trillion | Nvidia joins the AI funding wave as it plans a $20B bond sale: A closer look | Elon Musk could lose nearly $1 trillion and still be the world's richest person",28.08,25.43,27921750016.0,20.026,38.88,37.92,93.62,BUY SIGNAL
MCK,https://www.tradingview.com/chart/?symbol=MCK,McKesson Corporation,Healthcare,785.145,91923005440,6.0,37.2,-16.67,3.35,63.23,793.45,821.91,False,False,False,NO CLEAR ENTRY,False,47.75,NEUTRAL,5,Is McKesson’s New US$2.25 Billion Term Loan Reshaping the Investment Case for MCK? | Barclays Maintains Overweight Rating on McKesson (MCK) | McKesson Corporation (MCK) is Attracting Investor Attention: Here is What You Should Know,20.46,15.6,5657625088.0,,,1.18,54.92,IGNORE
PEG,https://www.tradingview.com/chart/?symbol=PEG,Public Service Enterprise Group Incorporated,Utilities,80.995,40361545728,19.4,25.4,-3.75,5.08,56.24,78.9,79.85,True,True,False,BULLISH TREND,False,54.02,NEUTRAL,5,How Investors Are Reacting To Public Service Enterprise Group (PEG) $500 Million 4.800% Senior Notes Offering | PSEG Long Island Grid Upgrades Support Reliability And Investor Valuation Outlook | A Look At Public Service Enterprise Group (PEG) Valuation As Grid Investment Plans Draw Attention,17.92,17.24,-171750000.0,141.01,13.44,17.69,54.82,IGNORE
SHW,https://www.tradingview.com/chart/?symbol=SHW,The Sherwin-Williams Company,Basic Materials,323.115,79691661312,6.8,7.5,0.39,4.78,58.11,316.7,333.96,True,False,False,NO CLEAR ENTRY,False,45.51,NEUTRAL,5,BMO Capital Cuts Sherwin-Williams (SHW) Price Target on Challenging Macro Outlook | Congresswoman Who Bought No Stocks In 2025 Is Back With More 2026 Trades: Here's The Shopping List | Sherwin-Williams Color Campaign Links Design Identity With Undervalued Stock Story,31.04,24.4,2140024960.0,329.521,60.72,10.86,54.54,IGNORE
PCAR,https://www.tradingview.com/chart/?symbol=PCAR,PACCAR Inc,Industrials,121.56,63975354368,-8.9,19.7,5.45,7.96,66.29,117.56,110.67,True,True,True,BULLISH TREND,False,59.26,NEUTRAL,5,PACCAR (PCAR) Gains from “HALO Trade” | Why Paccar (PCAR) Outpaced the Stock Market Today | How Did Wall Street Sleep Through CAT Stock's 150% Surge?,25.86,17.95,1485162496.0,76.163,13.11,8.91,54.39,IGNORE
EVRG,https://www.tradingview.com/chart/?symbol=EVRG,"Evergy, Inc.",Utilities,84.42,19459909632,5.0,18.5,2.27,2.9,51.33,81.91,76.9,True,True,True,BULLISH TREND,False,56.07,NEUTRAL,5,"Is Evergy, Inc. (EVRG) A Good Stock To Buy Now? | How The Evergy (EVRG) Story Is Shifting On Subtle Analyst Price Target Revisions | CDL’s $2.29 annual dividend beats Treasury yields despite rising interest rates",22.45,18.55,-1101750016.0,155.555,8.87,14.63,54.34,IGNORE
FTV,https://www.tradingview.com/chart/?symbol=FTV,Fortive Corporation,Technology,61.015,18601095168,7.7,-12.4,13.5,3.91,55.12,60.06,54.81,True,True,True,BULLISH TREND,False,53.51,NEUTRAL,5,"1 Mid-Cap Stock on Our Buy List and 2 That Underwhelm | Jim Cramer on Fortive: “It’s Nothing Special, Frankly” | Is Fortive Stock Underperforming the S&P 500?",35.68,18.95,953612480.0,58.806,6.81,12.84,54.28,IGNORE
ES,https://www.tradingview.com/chart/?symbol=ES,Eversource Energy,Utilities,70.13,26374492160,9.4,7.4,-3.06,3.13,51.51,68.37,67.95,True,True,True,BULLISH TREND,False,52.02,NEUTRAL,5,"Is WEC Energy Stock Underperforming the Nasdaq? | AMD upgraded, Adobe downgraded: Wall Street's top analyst calls | Connecticut AG, agencies ask FERC to cut Eversource, Avangrid RTO adder",15.02,14.16,587291392.0,181.822,10.91,12.55,54.06,IGNORE
VTRS,https://www.tradingview.com/chart/?symbol=VTRS,Viatris Inc.,Healthcare,16.1519,18809737216,8.1,,20.43,-5.73,48.32,15.42,12.7,True,True,True,BUY THE DIP,False,64.66,POSITIVE,5,1 Cash-Producing Stock with Exciting Potential and 2 Facing Headwinds | Viatris (VTRS) Stock And The 58% Undervaluation Debate After A Strong Year Of Returns | Viatris Euro Debt Raise Reshapes Capital Structure And Valuation Story,,6.06,2238337536.0,99.675,-1.96,-2.04,54.02,IGNORE
BX,https://www.tradingview.com/chart/?symbol=BX,Blackstone Inc.,Financial Services,127.93,156363980800,5.7,3.9,20.53,4.47,62.42,120.16,137.57,True,False,False,NO CLEAR ENTRY,False,56.98,NEUTRAL,5,"TPG, Ares, and Blackstone Shares Are Soaring, What You Need To Know | Baron Real Estate Fund Sold Its Position in Blackstone (BX). Here’s Why | How Is State Street's Stock Performance Compared to Other Financial Stocks?",32.8,16.98,,72.022,29.53,21.21,53.86,IGNORE
ACGL,https://www.tradingview.com/chart/?symbol=ACGL,Arch Capital Group Ltd.,Financial Services,92.915,32463534080,-3.3,94.6,-0.84,-1.13,55.87,94.16,93.39,False,False,True,NO CLEAR ENTRY,False,46.39,NEUTRAL,5,"How Is Arch Capital Group's Stock Performance Compared to Other Insurance Stocks? | How Arch’s Leadership Consolidation and Long‑Dated Debt Issue At Arch Capital Group (ACGL) Has Changed Its Investment Story | THG Outperforms Industry, Trades at a Premium: Time to Buy the Stock?",7.15,9.39,5276125184.0,11.282,21.31,24.64,53.76,IGNORE
SCHW,https://www.tradingview.com/chart/?symbol=SCHW,The Charles Schwab Corporation,Financial Services,92.845,161470038016,15.8,38.6,-0.48,3.81,59.31,90.85,94.24,True,False,False,NO CLEAR ENTRY,False,57.73,NEUTRAL,5,"SpaceX Investors at US Brokers Got at Least One IPO Share | Market Chatter: SpaceX Allocates IPO Shares to Retail Brokerage Customers | Schwab Stock Gains 2.7% as Client Assets, NNA Surge in May",18.46,12.79,,120.766,19.08,37.99,53.72,IGNORE
DRI,https://www.tradingview.com/chart/?symbol=DRI,"Darden Restaurants, Inc.",Consumer Cyclical,210.45,24103890944,5.9,-3.3,2.6,7.43,55.78,198.68,193.81,True,True,True,BULLISH TREND,False,47.75,NEUTRAL,5,"Red Lobster's CEO says he's going to transform the chain into 'the most AI-forward restaurant company that exists' | Brad Blum Knows How To Make Something From Nothing | Stitch Fix (SFIX) Reports Q3 Loss, Beats Revenue Estimates",22.15,18.5,678150016.0,387.681,51.54,8.66,53.72,IGNORE
NOW,https://www.tradingview.com/chart/?symbol=NOW,"ServiceNow, Inc.",Technology,101.67,104853086208,22.1,2.3,-11.5,6.94,49.71,99.4,137.66,True,False,False,NO CLEAR ENTRY,False,65.25,POSITIVE,5,ServiceNow (NOW) Slid Amid Growing Adoption of AI-Native Solutions | This Week In Cloud AI - Enhancing Security Through Zero Trust Visibility Collaboration | Why ServiceNow (NOW) Stock Is Up Today,60.52,20.23,5108125184.0,20.728,16.07,12.59,53.62,IGNORE
CRH,https://www.tradingview.com/chart/?symbol=CRH,CRH plc,Basic Materials,112.78,75359617024,9.1,,9.87,5.17,65.7,109.84,114.86,True,False,False,NO CLEAR ENTRY,False,49.53,NEUTRAL,5,CRH (CRH) Exceeds Market Returns: Some Facts to Consider | New CRH Investor Relations Lead May Shape Valuation And ESG Narrative | Argan Gears Up for Q1 Earnings: What's in the Offing for the Stock?,20.92,16.86,786124992.0,83.227,15.81,9.64,53.61,IGNORE
KHC,https://www.tradingview.com/chart/?symbol=KHC,The Kraft Heinz Company,Consumer Defensive,23.615,28002140160,0.8,13.6,5.87,4.9,46.79,22.73,23.36,True,True,False,BULLISH TREND,False,59.83,NEUTRAL,5,Kraft Heinz (KHC) Stock Sinks As Market Gains: What You Should Know | Is Heineken Holding (ENXTAM:HEIO) Using Playful Co‑Branding To Refresh Its Core Brand Narrative? | 3 Stocks With a Yield Over 6% For Passive Income Investors,,11.3,3212250112.0,50.258,-12.58,-23.05,53.54,IGNORE
LUV,https://www.tradingview.com/chart/?symbol=LUV,Southwest Airlines Co.,Industrials,47.635,23282735104,12.8,,18.92,21.65,67.65,40.46,38.83,True,True,True,BULLISH TREND,False,62.14,POSITIVE,5,"Southwest Rapid Rewards Plus review: Earn points and in-flight discounts for a low annual fee | Stock Market Today, June 15: JetBlue Airways Rises After Raising Second-Quarter Unit-Revenue Outlook | Stocks to Watch Recap: SpaceX, Micron Technology, Remy Cointreau",31.76,10.52,-372375008.0,93.033,10.06,2.83,53.32,IGNORE
L,https://www.tradingview.com/chart/?symbol=L,Loews Corporation,Financial Services,108.5,22325923840,1.4,-6.3,0.07,3.2,48.35,107.95,104.86,True,True,True,BULLISH TREND,False,55.44,NEUTRAL,5,1 Unpopular Stock That Deserves a Second Chance and 2 We Question | A Look At Loews (L) Valuation As Recent Price Swings Cool Longer Term Momentum | Loews reports year-over-year drop in profit,13.8,37.41,2084000000.0,45.603,9.22,8.82,53.29,IGNORE
SWK,https://www.tradingview.com/chart/?symbol=SWK,"Stanley Black & Decker, Inc.",Industrials,84.82,13186518016,2.7,-34.8,20.61,10.79,69.11,75.94,74.05,True,True,True,BULLISH TREND,False,64.59,POSITIVE,5,"Stanley Black's Engineered Fastening Growth Picks Up: More Upside to Come? | Zacks Industry Outlook Highlights Stanley Black & Decker, Core & Main, Kennametal and Enerpac Tool Group | Is Stanley Black & Decker, Inc. (SWK) A Good Stock To Buy Now?",34.76,13.61,842187520.0,77.606,4.17,2.44,53.27,IGNORE
WMB,https://www.tradingview.com/chart/?symbol=WMB,"The Williams Companies, Inc.",Energy,71.325,87230349312,9.0,25.0,-2.76,-7.51,32.18,72.91,65.41,False,True,True,BUY THE DIP,False,69.5,POSITIVE,5,"Top Research Reports for Pfizer, Altria & Newmont Corp. | Oil Could Dip, But These 3 Energy Stocks Still Look Built to Win | 3 Midstream Energy Stocks to Gain Despite Iran-War Uncertainty",31.28,27.78,-190250000.0,199.855,19.66,23.06,53.26,IGNORE
BRO,https://www.tradingview.com/chart/?symbol=BRO,"Brown & Brown, Inc.",Financial Services,59.735,20247050240,35.7,-7.9,-13.41,7.09,62.88,60.72,74.95,False,False,False,NO CLEAR ENTRY,False,54.4,NEUTRAL,5,"Q1 Earnings Highlights: Brown & Brown (NYSE:BRO) Vs The Rest Of The Insurance Brokers Stocks | Is Brown & Brown, Inc. (BRO) A Good Stock To Buy Now? | Is Brown & Brown Stock Underperforming the Dow?",19.46,12.27,1522499968.0,64.37,11.93,18.36,53.2,IGNORE
LNT,https://www.tradingview.com/chart/?symbol=LNT,Alliant Energy Corporation,Utilities,73.89,19084089344,5.0,4.9,1.94,1.99,50.88,72.26,67.96,True,True,True,BULLISH TREND,False,65.57,POSITIVE,5,Alliant Energy (LNT) Stock Valuation Check After Recent Mixed Price Performance | LNT vs. AEE: Which Electric Utility Stock Offers Better Growth in 2026? | CDL Delivers Capital Gains Alongside Income as Rates Hover Near 4.4%,23.24,20.05,-1202625024.0,159.526,11.31,18.58,53.15,IGNORE
WFC,https://www.tradingview.com/chart/?symbol=WFC,Wells Fargo & Company,Financial Services,84.855,259672391680,5.7,15.1,12.66,15.0,75.41,79.48,83.42,True,True,False,WATCH - OVERBOUGHT,False,46.81,NEUTRAL,5,Instacart Leads on Price Cuts as Grocery Delivery Competition Heats Up | Citigroup Stock at Multi-Year High: Why Investors Should Stay Invested | Wells Fargo Ties 3D Printed Home Lending To Housing Affordability Story,13.12,10.74,,,12.03,26.74,53.14,IGNORE
SLB,https://www.tradingview.com/chart/?symbol=SLB,SLB N.V.,Energy,53.47,79940739072,2.7,-13.8,19.55,-3.59,37.17,54.6,44.23,False,True,True,NO CLEAR ENTRY,False,62.5,POSITIVE,5,Why SLB (SLB) Stock Is Down Today | SLB (SLB) Stock Dips While Market Gains: Key Facts | Is SLB (SLB) the Best Turnaround Stock to Buy in 2026?,23.56,15.99,3043124992.0,42.515,14.07,9.26,53.0,IGNORE
PAYX,https://www.tradingview.com/chart/?symbol=PAYX,"Paychex, Inc.",Technology,99.78,35750264832,19.9,9.1,8.55,12.33,61.18,93.42,105.16,True,False,False,NO CLEAR ENTRY,False,68.85,POSITIVE,5,"Paychex upgraded to Buy by Citi on growth rebound, AI tailwinds | Datadog upgraded, Accenture downgraded: Wall Street's top analyst calls | Here Are Monday’s Best Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Datadog, DuPont, EPAM Systems, Ferrari, Paychex, Rocket Lab, TeraWulf, and More",22.03,16.91,,124.91,,26.63,52.91,IGNORE
BF-B,https://www.tradingview.com/chart/?symbol=BF-B,Brown-Forman Corporation,Consumer Defensive,26.81,12302150656,2.0,-62.7,17.17,3.66,68.62,26.71,26.9,True,False,False,NO CLEAR ENTRY,False,64.02,POSITIVE,5,1 Unpopular Stock That Deserves Some Love and 2 We Avoid | Is Brown-Forman Stock Underperforming the S&P 500? | Jim Cramer on e.l.f. Beauty: “I Don’t Want to Touch It”,17.52,15.7,739625024.0,64.95,17.85,18.2,52.87,IGNORE
COHR,https://www.tradingview.com/chart/?symbol=COHR,Coherent Corp.,Technology,392.67,76821700608,20.5,,58.74,-3.03,52.23,349.59,219.41,True,True,True,BULLISH TREND,False,61.0,POSITIVE,5,"Nvidia's Huang pledges AI will boost manufacturing jobs. A test will come in Texas | Coherent, Applied Digital, and Rumble Shares Are Soaring, What You Need To Know | Coherent Trades Higher Than Industry: Is the Premium Justified?",186.1,48.02,-197631744.0,31.093,4.72,7.1,52.83,IGNORE
D,https://www.tradingview.com/chart/?symbol=D,"Dominion Energy, Inc.",Utilities,68.58,60316971008,23.1,-10.2,9.22,10.0,58.39,63.92,60.5,True,True,True,BULLISH TREND,False,54.51,NEUTRAL,5,NextEra Deal Recasts Dominion Energy As Data Center And Renewables Powerhouse | Acquisition Developments Keep Dominion (D) in the Limelight | Is Jeff Bezos’ New Startup An Even Bigger Idea than Amazon? He Tells CNBC it Will Drive ‘Civilizational Wealth.’,20.23,17.98,-9948250112.0,154.901,9.79,16.93,52.81,IGNORE
PDD,https://www.tradingview.com/chart/?symbol=PDD,PDD Holdings Inc.,Consumer Cyclical,80.98,115266650112,11.0,-14.9,-22.01,-15.5,36.84,94.62,111.0,False,False,False,NO CLEAR ENTRY,False,59.02,NEUTRAL,5,"Palantir upgraded, Rocket Companies downgraded: Wall Street's top analyst calls | PDD Holdings (PDD) Stock Fair Value Falls After Analysts Cut Targets On Q1 Concerns | Do Options Traders Know Something About PDD Holdings Stock We Don't?",8.51,6.54,71642849280.0,1.21,25.4,21.62,52.77,IGNORE
VTR,https://www.tradingview.com/chart/?symbol=VTR,"Ventas, Inc.",Real Estate,83.98,40828534784,21.9,10.0,-3.73,-3.97,40.73,85.26,78.59,False,True,True,NO CLEAR ENTRY,False,58.27,NEUTRAL,5,Why Ventas (VTR) is a Great Dividend Stock Right Now | A Look At Ventas (VTR) Valuation After Updated Outlook And Dividend Reaffirmation | Is Welltower Stock Underperforming the S&P 500?,152.69,99.19,1483115264.0,93.736,2.14,4.26,52.76,IGNORE
TRGP,https://www.tradingview.com/chart/?symbol=TRGP,Targa Resources Corp.,Energy,258.13,55406030848,-10.2,142.9,8.48,-3.5,40.35,255.06,204.0,True,True,True,BULLISH TREND,False,65.61,POSITIVE,5,FLEX LNG vs. Targa Resources: Which Midstream Energy Stock Is a Better Buy in 2026? | Is Targa Resources Stock a Smart Hold in Today's Market? | NGL Energy Partners (NGL) Stock Jumps 5.6%: Will It Continue to Soar?,26.39,20.98,-318550016.0,585.249,74.1,12.87,52.75,IGNORE
SNPS,https://www.tradingview.com/chart/?symbol=SNPS,"Synopsys, Inc.",Technology,451.6,86472065024,41.9,-96.0,6.04,-11.45,24.96,475.99,461.66,False,False,True,NO CLEAR ENTRY,False,56.9,NEUTRAL,5,"Is Cadence Design Systems, Inc. (CDNS) A Good Stock To Buy Now? | Can Synopsys' Design IP Business Rebound in Fiscal 2026? | Samsung Collaborations On 2nm And 3D‑IC Put Investor Focus On Valuation",103.58,26.18,3538958592.0,35.574,3.82,8.91,52.7,IGNORE
AVY,https://www.tradingview.com/chart/?symbol=AVY,Avery Dennison Corporation,Consumer Cyclical,162.69,12444220416,7.0,4.3,-4.78,2.91,56.16,161.92,170.85,True,False,False,NO CLEAR ENTRY,False,62.24,POSITIVE,5,Amcor names new leadership for flexible packaging and investor relations | Amcor taps Avery Dennison exec to lead global flexibles | Is Avery Dennison Corporation (AVY) A Good Stock To Buy Now?,18.3,14.57,809049984.0,164.751,30.86,7.66,52.58,IGNORE
CARR,https://www.tradingview.com/chart/?symbol=CARR,Carrier Global Corporation,Industrials,71.5818,59454443520,2.4,-40.7,28.62,10.69,69.9,64.52,59.27,True,True,True,BULLISH TREND,False,63.54,POSITIVE,5,"Comfort Systems Capital Strategy: Growth, Dividends or Buybacks? | Is Modine's HVAC Business Set for a Turnaround in 2027? | Carrier Global (CARR) Stock After 30% YTD Gain Is The Price Still Reasonable",47.72,22.36,849750016.0,91.102,9.91,5.99,52.53,IGNORE
VLO,https://www.tradingview.com/chart/?symbol=VLO,Valero Energy Corporation,Energy,244.32,72546615296,6.6,,5.55,0.29,52.43,244.96,197.87,False,True,True,NO CLEAR ENTRY,False,55.05,NEUTRAL,5,"Chip stocks surge, oil slides closer to $80 on US-Iran deal, Fox to acquire Roku | Are Oils-Energy Stocks Lagging  Valero Energy (VLO) This Year? | Hewlett Packard and M-tron have been highlighted as Zacks Bull and Bear of the Day",17.85,11.43,4786625024.0,42.664,15.85,3.57,52.5,IGNORE
TRI,https://www.tradingview.com/chart/?symbol=TRI,Thomson Reuters Corporation,Industrials,80.63,35198128128,9.8,5.6,-14.19,2.78,45.48,87.02,116.3,False,False,False,NO CLEAR ENTRY,False,52.29,NEUTRAL,5,Intuit Stock's Real Growth Story Isn't The One You're Watching | Jim Cramer on Thomson Reuters: “I Can’t Get Behind It” | Crunchafi Deal Highlights Thomson Reuters Automation Push And Valuation Disconnect,23.17,15.95,1677250048.0,22.85,12.73,19.93,52.28,IGNORE
DUK,https://www.tradingview.com/chart/?symbol=DUK,Duke Energy Corporation,Utilities,125.92,98178449408,11.3,12.0,-4.83,2.17,52.64,125.35,122.19,True,True,True,BULLISH TREND,False,67.08,POSITIVE,5,Vistra Outperforms Industry in the Past Month: Buy or Hold the Stock? | Cipher Digital hires former ERCOT director Bill Blevins to lead grid strategy | A Dramatic Shift in Federal Reserve Policy Just Unlocked a New Era for Duke Energy: Its 3.4% Yield Makes It a Rock-Solid Safe-Haven Asset for Retirees,19.37,17.56,-2246500096.0,161.495,9.66,15.71,52.22,IGNORE
GDDY,https://www.tradingview.com/chart/?symbol=GDDY,GoDaddy Inc.,Technology,79.37,10509370368,6.1,6.0,-3.33,-8.96,38.3,85.33,108.83,False,False,False,NO CLEAR ENTRY,False,48.38,NEUTRAL,5,"Rapid7 and GoDaddy Shares Are Soaring, What You Need To Know | 3 Profitable Stocks We’re Skeptical Of | GoDaddy (GDDY) Stock Valuation After AI Disruption Concerns And Dotcom Pricing Scrutiny",12.58,7.37,1347612544.0,1621.618,398.21,17.32,52.17,IGNORE
ROL,https://www.tradingview.com/chart/?symbol=ROL,"Rollins, Inc.",Consumer Cyclical,47.02,22638419968,10.2,1.3,-14.22,-11.98,26.24,52.32,56.78,False,False,False,NO CLEAR ENTRY,False,46.84,NEUTRAL,5,1 of Wall Street’s Favorite Stocks with Exciting Potential and 2 We Find Risky | Global Healthcare Infrastructure Strengthens IQV Amid Weak Liquidity | Is Rollins Stock Underperforming the Nasdaq?,43.14,33.69,521446112.0,77.235,38.67,13.77,52.15,IGNORE
CL,https://www.tradingview.com/chart/?symbol=CL,Colgate-Palmolive Company,Consumer Defensive,91.3,73057288192,8.4,-5.9,1.74,2.77,53.42,86.79,83.57,True,True,True,BULLISH TREND,False,54.91,NEUTRAL,5,BofA upgrades Exxon to Buy as shares lag despite war-driven upside | US and Iran’s peace deal: key details known so far | 3 Consumer Staples Stocks to Buy Before the End of June,35.39,22.58,3319500032.0,1640.535,363.58,10.04,52.09,IGNORE
O,https://www.tradingview.com/chart/?symbol=O,Realty Income Corporation,Real Estate,61.985,57800552448,12.0,17.9,-3.26,1.86,50.39,62.19,59.49,False,True,True,NO CLEAR ENTRY,False,52.02,NEUTRAL,5,This Dividend Stock Has Paid Shareholders Every Month for 30+ Years. It's Not Done Yet. | Realty Income (O) Stock Could Be 12.4% Undervalued After Its Latest Dividend Affirmation | This $1.7 Million Portfolio Pays More Than a Member of Congress,50.81,36.01,1797902592.0,73.467,2.83,18.9,52.01,IGNORE
BAC,https://www.tradingview.com/chart/?symbol=BAC,Bank of America Corporation,Financial Services,56.98,404363739136,8.1,24.4,21.71,14.9,78.85,52.29,51.6,True,True,True,WATCH - OVERBOUGHT,False,37.89,NEGATIVE,5,"Intel Tumbles 7% Despite BoA Double Upgrade, AMD Slides 6% as AI Infrastructure Deal Can’t Stop Profit-Taking | Global Investors Are Looking Past Rate-Hike Bets and Still Betting on the AI Boom | Citigroup Stock at Multi-Year High: Why Investors Should Stay Invested",14.14,11.28,,,10.64,28.96,51.93,IGNORE
POOL,https://www.tradingview.com/chart/?symbol=POOL,Pool Corporation,Industrials,195.46,7123149824,6.2,2.1,-5.68,11.47,62.35,197.69,239.69,False,False,False,NO CLEAR ENTRY,False,53.82,NEUTRAL,5,3 Reasons to Avoid POOL and 1 Stock to Buy Instead | Is Marvell Stock a Buy After It Joins the S&P 500? | Marvell Just Ripped 57% in a Month. Will the June 22 S&P 500 Listing Be a Sell-the-News Event?,17.95,16.24,224066624.0,140.423,34.24,7.58,51.91,IGNORE
TECH,https://www.tradingview.com/chart/?symbol=TECH,Bio-Techne Corporation,Healthcare,56.34,8821083136,-1.5,128.6,15.64,26.16,72.71,52.31,57.29,True,False,False,WATCH - OVERBOUGHT,False,65.35,POSITIVE,5,"Bio-Techne (TECH) Stock Valuation After New Refeyn Bispecific Antibody Analysis Collaboration | Piper Sandler Launches Coverage on Bio-Techne (TECH), Prefers Patience on Sector Growth Drivers | Is Bio-Techne Corporation (TECH) A Good Stock To Buy Now?",80.49,27.41,299849376.0,13.922,5.34,9.05,51.88,IGNORE
