Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
WDC,https://www.tradingview.com/chart/?symbol=WDC,Western Digital Corporation,Technology,525.93,181278670848,45.5,482.9,100.67,13.36,63.89,428.89,244.66,True,True,True,BULLISH TREND,False,48.84,NEUTRAL,5,"Up 981%, Is Western Digital Stock Still a Buy? | Seagate, Western Digital Stocks Climb As Analysts Hike Price Targets | SNDK's New Business Model Boosts Profitability: Time to Buy the Stock?",31.44,29.55,2075000064.0,17.81,85.92,55.29,89.11,BUY SIGNAL
SPGI,https://www.tradingview.com/chart/?symbol=SPGI,S&P Global Inc.,Financial Services,418.49,123873034240,10.4,32.5,-5.8,-2.15,51.4,423.84,471.87,False,False,False,NO CLEAR ENTRY,False,46.74,NEUTRAL,5,"SpaceX is being 'rushed' into the public market, strategist says | How Investors Are Reacting To S&P Global (SPGI) Launching Its AI-Powered Credit Memo Builder | S&P 500 rejects fast-track entry rules for SpaceX IPO",26.5,18.85,5298874880.0,38.392,13.94,30.36,61.64,WATCHLIST
INTU,https://www.tradingview.com/chart/?symbol=INTU,Intuit Inc.,Technology,302.855,82842050560,10.4,10.7,-35.86,-25.55,28.84,376.06,536.62,False,False,False,NO CLEAR ENTRY,False,57.41,NEUTRAL,5,Intuit  (INTU) Launches AI-Native QuickBooks Workforce Platform | Intuit Faces TurboTax Probes As Market Share And Trust Come Under Focus | What Makes Intuit (INTU) a Strong Bet?,18.49,11.08,5232000000.0,33.448,22.5,21.91,61.64,WATCHLIST
ULTA,https://www.tradingview.com/chart/?symbol=ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,465.78,20023562240,11.1,15.5,-27.47,-11.54,44.18,520.01,565.98,False,False,False,NO CLEAR ENTRY,False,63.23,POSITIVE,5,"Ulta Beauty adds new offering for customers amid Amazon threat | Walmart, Target make play for Sephora, Ulta shoppers | MarketBeat Week in Review – 06/01 - 06/05",17.46,14.63,973080128.0,89.209,47.45,9.35,61.61,WATCHLIST
ADM,https://www.tradingview.com/chart/?symbol=ADM,Archer-Daniels-Midland Company,Consumer Defensive,81.0,39038476288,1.6,0.9,20.04,5.16,52.16,75.12,65.3,True,True,True,BULLISH TREND,False,52.02,NEUTRAL,5,"A Look At Archer-Daniels-Midland (ADM) Valuation After Guidance Raise And Earnings Beat | Top Research Reports for Caterpillar, Coca-Cola & HSBC | Why Is ADM (ADM) Up 7.8% Since Last Earnings Report?",36.16,15.6,1578499968.0,46.128,4.77,1.34,61.51,WATCHLIST
RF,https://www.tradingview.com/chart/?symbol=RF,Regions Financial Corporation,Financial Services,28.535,24351184896,7.3,21.6,6.85,3.07,68.31,27.34,26.45,True,True,True,BULLISH TREND,False,65.16,POSITIVE,5,Can Huntington Turn Growth Momentum Into 30% EPS Expansion by 2027? | Regions Financial Expands Homeownership Support And Deepens Retail Banking Ties | Regions to pay $4.9M for allegedly forgiving ineligible PPP loan,11.84,9.99,,,11.89,31.0,61.41,WATCHLIST
CBOE,https://www.tradingview.com/chart/?symbol=CBOE,"Cboe Global Markets, Inc.",Financial Services,280.66,29372131328,6.5,54.4,-6.0,-16.95,13.59,316.26,271.95,False,True,True,NO CLEAR ENTRY,False,43.36,NEUTRAL,5,"Here's Why Investors Should Hold NU Stock in Their Portfolios Now | Down 19.1% in 4 Weeks, Here's Why You Should You Buy the Dip in CBOE (CBOE) | Guidance Miss Becomes a Bloodbath: DRAM’s 15% Implosion is At The Center",23.99,19.07,1003075008.0,29.489,25.14,25.77,61.32,WATCHLIST
RMD,https://www.tradingview.com/chart/?symbol=RMD,ResMed Inc.,Healthcare,193.75,28104675328,10.8,10.5,-23.17,-6.07,39.23,211.74,244.92,False,False,False,NO CLEAR ENTRY,False,51.93,NEUTRAL,5,ResMed (RMD) Acquires Noctrix Health to Expand Sleep Disorder Portfolio | ResMed completes $340m Noctrix Health acquisition | 3 Big Reasons RMD Should Be On Your Watchlist,18.68,15.88,1446655104.0,12.988,25.25,27.44,61.2,WATCHLIST
KIM,https://www.tradingview.com/chart/?symbol=KIM,Kimco Realty Corporation,Real Estate,24.15,16286512128,4.0,29.4,5.23,3.76,65.01,23.26,21.5,True,True,True,BULLISH TREND,False,54.27,NEUTRAL,5,Assessing Kimco Realty (KIM) Valuation After Recent Share Price Momentum And Intrinsic Discount Debate | Are You Looking for a High-Growth Dividend Stock? | Realty Income's Occupancy Edge: Can 98.9% Stability Hold?,27.76,27.95,838712128.0,78.788,5.86,28.54,61.14,WATCHLIST
WTW,https://www.tradingview.com/chart/?symbol=WTW,Willis Towers Watson Public Limited Company,Financial Services,260.19,24574418944,8.5,33.0,-11.41,0.82,53.71,270.93,307.27,False,False,False,NO CLEAR ENTRY,False,56.79,NEUTRAL,5,How The Willis Towers Watson (WTW) Narrative Is Shifting With AI And Reset Valuations | UnitedHealth Just Raised Its Dividend 5%. Why You Should Buy UNH Stock Here. | WTW Acquires Redefind to Expand Its Crypto Insurance Presence,15.29,11.73,2052125056.0,85.693,20.61,16.84,61.14,WATCHLIST
CRWD,https://www.tradingview.com/chart/?symbol=CRWD,"CrowdStrike Holdings, Inc.",Technology,654.75,166676316160,25.6,,50.82,29.47,55.12,520.95,479.21,True,True,True,BULLISH TREND,False,51.33,NEUTRAL,5,Cognizant Technology Solutions (CTSH) Announces Expanded Strategic Alliance with CrowdStrike | 3 Nasdaq 100 Stocks Worth Investigating | Cramer drops rare message on 2 surging AI stocks and SpaceX,,104.84,1926365056.0,17.568,-0.25,-0.6,60.91,WATCHLIST
TRMB,https://www.tradingview.com/chart/?symbol=TRMB,Trimble Inc.,Technology,53.82,12546062336,11.8,55.6,-23.61,-12.98,44.85,62.02,72.59,False,False,False,NO CLEAR ENTRY,False,52.37,NEUTRAL,5,Trimble (TRMB) Integrates Claude AI With SketchUp to Enable Text-to-3D Geometry | Trimble (TRMB) Down 9.9% Since Last Earnings Report: Can It Rebound? | The Bull Case For Trimble (TRMB) Could Change Following Audit Chair Shift Amid Material Weakness Remediation,28.18,13.2,370112512.0,25.062,8.25,12.38,60.84,WATCHLIST
MET,https://www.tradingview.com/chart/?symbol=MET,"MetLife, Inc.",Financial Services,84.19,54170947584,2.7,35.9,19.87,7.63,59.82,77.86,76.94,True,True,True,BULLISH TREND,False,50.0,NEUTRAL,5,These 3 Insurance Stocks Made New 52-Week Highs: Still Time to Buy? | MetLife (MET) Valuation Check As New Annuity Cancellation Feature Reshapes Income Mix | Aflac Stock: Is AFL Outperforming the Financial Sector?,16.28,7.66,-17429749760.0,178.019,13.01,4.67,60.8,WATCHLIST
AXON,https://www.tradingview.com/chart/?symbol=AXON,"Axon Enterprise, Inc.",Industrials,474.16,38218280960,33.7,89.8,-15.19,11.07,67.77,408.45,557.46,True,False,False,NO CLEAR ENTRY,False,59.6,NEUTRAL,5,Assessing Axon Enterprise (AXON) Valuation After Strong Q1 Growth And Raised AI And Counter Drone Outlook | Motorola's $1.5 Billion D-Fend Acquisition Reignites Its Direct Competition with Axon Enterprises | Jim Cramer on Axon: “It Sells at a Very High Price to Earnings Multiple”,191.19,44.84,62617500.0,52.074,6.77,6.91,60.67,WATCHLIST
GRMN,https://www.tradingview.com/chart/?symbol=GRMN,Garmin Ltd.,Technology,236.99,45704994816,14.2,21.5,-1.95,-2.03,62.43,244.6,227.76,False,True,True,NO CLEAR ENTRY,False,51.28,NEUTRAL,5,Why The Garmin (GRMN) Investment Narrative Is Shifting Despite An Unchanged Analyst Price Target | Why Is Timken (TKR) Up 14.9% Since Last Earnings Report? | Garmin (GRMN) Rises Higher Than Market: Key Facts,26.42,22.96,810156096.0,2.331,19.9,23.26,60.6,WATCHLIST
FDX,https://www.tradingview.com/chart/?symbol=FDX,FedEx Corporation,Industrials,329.775,78686543872,8.3,17.3,13.33,8.86,75.29,308.5,250.81,True,True,True,WATCH - OVERBOUGHT,False,48.47,NEUTRAL,5,"FedEx, China Southern Airlines to explore cargo cooperation | FedEx Corp (FDX) Spins Off Freight Unit. Don’t Miss the Point | Auto & Transport Roundup: Market Talk",17.61,14.99,894000000.0,140.994,15.87,4.88,60.58,WATCHLIST
BKNG,https://www.tradingview.com/chart/?symbol=BKNG,Booking Holdings Inc.,Consumer Cyclical,163.54,126715871232,16.2,240.0,-7.71,-4.28,64.43,169.38,192.07,False,False,False,NO CLEAR ENTRY,False,68.39,POSITIVE,5,Is Booking Holdings Inc. (BKNG) A Good Stock To Buy Now? | Booking Holdings Stock Split And Governance Shift Shape Future Flexibility | Airbnb’s Brian Chesky Passed on OpenAI — Now He’s Quietly Building His Own AI Company,21.57,13.29,7075125248.0,,,22.23,60.57,WATCHLIST
CBRE,https://www.tradingview.com/chart/?symbol=CBRE,"CBRE Group, Inc.",Real Estate,132.27,38730850304,18.6,98.1,-3.41,-9.84,53.83,138.71,152.02,False,False,False,NO CLEAR ENTRY,False,57.99,NEUTRAL,5,"Is CBRE Group (CBRE) One of the Most Undervalued Large Cap Stocks to Buy According to Analysts? | CBRE Group Insiders Sell US$3.2m Of Stock, Possibly Signalling Caution | 5 Reasons to Add CBRE Group Stock to Your Portfolio Now",30.13,14.91,1094499968.0,113.689,15.6,3.11,60.54,WATCHLIST
RVTY,https://www.tradingview.com/chart/?symbol=RVTY,"Revvity, Inc.",Healthcare,101.23,11293196288,7.0,3.5,9.99,2.41,61.69,93.35,95.01,True,True,False,BULLISH TREND,False,50.0,NEUTRAL,5,Why Is Revvity (RVTY) Up 2% Since Last Earnings Report? | Research Tools & Consumables Stocks Q1 In Review: Revvity (NYSE:RVTY) Vs Peers | Is Danaher Stock Underperforming the S&P 500?,48.67,17.39,508969248.0,46.642,3.23,8.26,60.5,WATCHLIST
CCEP,https://www.tradingview.com/chart/?symbol=CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,95.12,42116956160,0.2,68.3,-5.38,2.82,58.42,93.37,91.54,True,True,True,BULLISH TREND,False,58.88,NEUTRAL,5,Coca-Cola’s America250 Push Highlights Packaging Rewards And Plastic Risks | A Look At Coca-Cola Europacific Partners (ENXTAM:CCEP) Valuation After Recent Share Price Weakness | Wall Street Futures Advance Premarket Tuesday on Mid East Peace Talks Optimism,19.26,16.91,1747874944.0,130.001,22.89,9.29,60.36,WATCHLIST
TRV,https://www.tradingview.com/chart/?symbol=TRV,"The Travelers Companies, Inc.",Financial Services,297.81,63327715328,1.0,357.6,-1.42,-0.38,40.72,299.28,287.23,False,True,True,NO CLEAR ENTRY,False,53.02,NEUTRAL,5,These 3 Insurance Stocks Made New 52-Week Highs: Still Time to Buy? | How Is Travelers Companies' Stock Performance Compared to Other Property & Casualty Insurance Stocks? | AFG's Investment Portfolio Provides Strong Earnings Tailwind,8.89,10.43,13304375296.0,28.975,25.27,15.54,60.29,WATCHLIST
TPR,https://www.tradingview.com/chart/?symbol=TPR,"Tapestry, Inc.",Consumer Cyclical,140.7,28427692032,21.2,73.7,-3.02,8.11,67.5,141.55,127.42,False,True,True,NO CLEAR ENTRY,False,51.8,NEUTRAL,5,"GIII Posts Narrower-Than-Expected Q1 Loss, Ups FY27 Earnings Outlook | Can Boot Barn Maintain Its Double-Digit Earnings Growth Momentum? | Zumiez Stock Dips 11% on Wider Loss in Q1 & Soft Q2 Outlook",42.9,18.24,1529737472.0,574.912,60.91,8.44,60.29,WATCHLIST
LH,https://www.tradingview.com/chart/?symbol=LH,Labcorp Holdings Inc.,Healthcare,263.16,21579120640,5.8,32.9,-3.56,2.26,62.55,261.43,266.57,True,False,False,NO CLEAR ENTRY,False,67.77,POSITIVE,5,Why Is Pediatrix Medical Group (MD) Down 1.7% Since Last Earnings Report? | Assessing Labcorp (LH) Valuation As Shares Cool And P/E Trails Healthcare Peers | LH Expands Genetic Testing in CRC Through New Collab: Stock to Gain?,23.29,13.53,1142537472.0,83.407,11.05,6.66,60.27,WATCHLIST
MPC,https://www.tradingview.com/chart/?symbol=MPC,Marathon Petroleum Corporation,Energy,264.34,77170532352,8.8,,23.02,9.53,54.55,242.55,202.52,True,True,True,BULLISH TREND,False,57.6,NEUTRAL,5,How Delek's Strong Enterprise Optimization Plan Boosts Its Cash Flow | Here's How Much a $1000 Investment in Marathon Petroleum Made 10 Years Ago Would Be Worth Today | Best Growth Stocks to Buy for June 8th,17.39,11.11,3518749952.0,146.523,27.46,3.41,60.16,WATCHLIST
BALL,https://www.tradingview.com/chart/?symbol=BALL,Ball Corporation,Consumer Cyclical,52.46,13967291392,16.3,21.9,-15.61,-9.86,28.99,58.63,54.83,False,False,True,NO CLEAR ENTRY,False,54.26,NEUTRAL,5,Why Is Ball (BALL) Down 10.5% Since Last Earnings Report? | A Look Back at Industrial Packaging Stocks’ Q1 Earnings: Ball (NYSE:BALL) Vs The Rest Of The Pack | 1 Value Stock for Long-Term Investors and 2 We Turn Down,15.29,11.61,403500000.0,145.542,16.79,6.86,60.04,WATCHLIST
ETN,https://www.tradingview.com/chart/?symbol=ETN,Eaton Corporation plc,Industrials,402.89,156442198016,16.8,-9.4,14.52,1.22,60.09,398.36,364.8,True,True,True,BULLISH TREND,False,59.47,NEUTRAL,5,"Is Electrification Becoming GE Vernova's Most Valuable Business? | Zacks Investment Ideas feature highlights: Caterpillar, Vertiv and Eaton | Edison International Wildfire Progress And Policy Stance Shape Valuation Debate",39.42,25.63,2646500096.0,110.463,20.84,13.99,60.01,WATCHLIST
VTR,https://www.tradingview.com/chart/?symbol=VTR,"Ventas, Inc.",Real Estate,79.82,38806069248,21.9,10.0,-6.82,-7.78,23.9,85.06,78.07,False,True,True,BUY THE DIP,False,58.39,NEUTRAL,5,A Look At Ventas (VTR) Valuation After Updated Outlook And Dividend Reaffirmation | W.P. Carey (WPC) Up 3.2% Since Last Earnings Report: Can It Continue? | Why Ventas (VTR) is a Top Dividend Stock for Your Portfolio,145.13,94.28,1483115264.0,93.736,2.14,4.26,59.97,IGNORE
UNP,https://www.tradingview.com/chart/?symbol=UNP,Union Pacific Corporation,Industrials,269.945,160269926400,3.2,6.2,6.99,2.44,46.64,259.12,237.93,True,True,True,BULLISH TREND,False,56.68,NEUTRAL,5,Westinghouse Air Brake (WAB) Among The Best Non-AI Stocks in Billionaire Stanley Druckenmiller Portfolio | House endorses 25-year old rules for rail merger review | 🔎 Under the Radar: Transportation Stocks Defy Market Sell-off,22.22,19.7,4034374912.0,162.246,40.69,29.2,59.93,IGNORE
TFC,https://www.tradingview.com/chart/?symbol=TFC,Truist Financial Corporation,Financial Services,48.77,60761534464,5.2,25.3,5.42,-0.91,59.35,48.49,46.87,True,True,True,BULLISH TREND,False,59.18,NEUTRAL,5,CVS Health (CVS): One of the Best Blue Chip Stocks Under $100 to Buy Now | Bank of America vs. Truist: Which Bank Offers Better Upside in 2026? | Top US banks unite on new tokenised deposit network,12.07,9.52,,,8.58,29.62,59.68,IGNORE
BRK-B,https://www.tradingview.com/chart/?symbol=BRK-B,Berkshire Hathaway Inc.,Financial Services,487.025,1050441678848,4.4,119.6,-2.05,2.51,48.66,477.04,490.44,True,False,False,NO CLEAR ENTRY,False,65.7,POSITIVE,5,Buffett Loves Moats; Your Portfolio Might Not After This Year’s Slip | Warren Buffett Says the 2026 Pullback Wasn't Big Enough to Move Berkshire's Cash | Will Warren Buffett Return As Berkshire Hathaway’s CEO?,14.5,22.68,61228249088.0,17.669,10.5,19.3,59.56,IGNORE
EXE,https://www.tradingview.com/chart/?symbol=EXE,Expand Energy Corporation,Energy,90.93,21753079808,41.0,,-15.19,-6.1,30.87,97.57,103.51,False,False,False,NO CLEAR ENTRY,False,76.86,POSITIVE,5,What Expand Energy (EXE)'s Marketing Pivot and LNG Deals Mean For Shareholders | Evaluating Expand Energy (EXE) After Business Shift And Barclays Downgrade | 1 of Wall Street’s Favorite Stocks with Exciting Potential and 2 We Avoid,6.77,9.49,1695624960.0,25.883,17.57,24.91,59.45,IGNORE
YUM,https://www.tradingview.com/chart/?symbol=YUM,"Yum! Brands, Inc.",Consumer Cyclical,147.86,40753352704,15.2,72.2,-7.05,-5.51,40.19,154.52,151.45,False,False,True,NO CLEAR ENTRY,False,53.57,NEUTRAL,5,MarketBeat Week in Review – 06/01 - 06/05 | Jim Cramer Believes “A Yum Free of Pizza Hut Is a Yum That’s Going to Trade Much Higher” | Jim Cramer Believes Mcdonald’s Quarter Miss Is Not Going to Happen Again,23.85,19.73,1261500032.0,,,20.48,59.39,IGNORE
AES,https://www.tradingview.com/chart/?symbol=AES,The AES Corporation,Utilities,14.71,10490549248,8.7,951.1,4.91,2.9,67.68,14.38,14.01,True,True,True,BULLISH TREND,False,50.0,NEUTRAL,5,NiSource (NI) Down 2.5% Since Last Earnings Report: Can It Rebound? | AES (AES) Up 2.6% Since Last Earnings Report: Can It Continue? | AI Data Center Supplier Fluence Soars On Nvidia Partnership,7.66,6.16,-2964999936.0,259.603,5.26,10.82,59.35,IGNORE
DGX,https://www.tradingview.com/chart/?symbol=DGX,Quest Diagnostics Incorporated,Healthcare,197.475,21859778560,9.2,15.5,-1.61,3.48,64.73,194.14,187.58,True,True,True,BULLISH TREND,False,53.18,NEUTRAL,5,How The Quest Diagnostics (DGX) Investment Story Is Evolving Without New Analyst Price Target Changes | DaVita HealthCare (DVA) Up 0.6% Since Last Earnings Report: Can It Continue? | Encompass Health to Expand WV Footprint With 36-Bed Bridgeport Unit,21.82,16.92,947875008.0,82.737,14.54,9.08,59.1,IGNORE
IQV,https://www.tradingview.com/chart/?symbol=IQV,IQVIA Holdings Inc.,Healthcare,182.37,30437552128,8.4,15.0,2.14,2.09,58.97,171.9,195.7,True,False,False,NO CLEAR ENTRY,False,44.43,NEUTRAL,5,ICON Stock Valuation vs Peers: Is ICLR Cheap Enough? | IQVIA Debt Refinance And EPS Upgrade Reshape Long Term Risk Profile | ICLR Earnings Reset: What the Accounting Probe Changed,22.65,12.86,2156750080.0,255.426,22.49,8.33,59.1,IGNORE
BXP,https://www.tradingview.com/chart/?symbol=BXP,"BXP, Inc.",Real Estate,64.17,11442243584,0.6,65.5,23.95,7.92,70.14,57.61,64.01,True,True,False,WATCH - OVERBOUGHT,False,66.78,POSITIVE,5,Are Wall Street Analysts Bullish on BXP Stock? | Is BXP (BXP) Offering Value After Recent Rebound And Mixed Long Term Returns? | Healthpeak Properties Q1 FFOA Tops Estimates on Steady Leasing Momentum,32.25,30.19,941118656.0,211.994,5.53,10.04,58.99,IGNORE
EFX,https://www.tradingview.com/chart/?symbol=EFX,Equifax Inc.,Industrials,168.815,20364931072,14.3,34.0,-17.21,-3.54,57.07,173.69,205.52,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,"Unpacking Q1 Earnings: Equifax (NYSE:EFX) In The Context Of Other Data & Business Process Services Stocks | Equifax Recognition And BIK Deal Spotlight Identity Protection And Valuation Gap | Equifax, WEBTOON, and ScanSource Stocks Trade Down, What You Need To Know",29.72,16.43,1024662528.0,113.353,14.37,11.12,58.9,IGNORE
HPE,https://www.tradingview.com/chart/?symbol=HPE,Hewlett Packard Enterprise Company,Technology,50.025,66243284992,40.0,,130.85,68.43,75.48,32.03,25.11,True,True,True,WATCH - OVERBOUGHT,False,57.84,NEUTRAL,5,"Understanding Hewlett Packard Enterprise (HPE) Reliance on International Revenue | Barclays Raises Hewlett Packard Enterprise (HPE) Price Target on Sustained Demand Strength | Hewlett Packard Enterprise (HPE) Transitions to Unified Global Distribution Model with Ingram Micro, TD SYNNEX",46.75,12.46,3836000000.0,84.03,6.31,4.01,58.88,IGNORE
MLM,https://www.tradingview.com/chart/?symbol=MLM,"Martin Marietta Materials, Inc.",Basic Materials,556.32,33404735488,17.2,1220.8,-9.05,-7.22,50.51,591.41,617.52,False,False,False,NO CLEAR ENTRY,False,40.84,NEUTRAL,5,2 S&P 500 Stocks to Target This Week and 1 We Brush Off | Martin Marietta Stock Outlook: Is Wall Street Bullish or Bearish? | A Look At Martin Marietta Materials (MLM) Valuation After Strong Results But Macro Pressures Hit Sentiment,34.88,24.28,841750016.0,50.35,9.47,39.91,58.67,IGNORE
HUBB,https://www.tradingview.com/chart/?symbol=HUBB,Hubbell Incorporated,Industrials,484.1,25580703744,11.1,12.5,-0.45,-1.52,57.56,502.15,467.0,False,True,True,NO CLEAR ENTRY,False,62.94,POSITIVE,5,How The Hubbell (HUBB) Investment Narrative Is Evolving Without New Analyst Guidance | Can AI Data Center Demand Accelerate nVent Electric's Revenue Growth? | 2 Cash-Producing Stocks on Our Buy List and 1 We Question,28.59,22.23,541449984.0,72.468,25.82,15.1,58.64,IGNORE
UHS,https://www.tradingview.com/chart/?symbol=UHS,"Universal Health Services, Inc.",Healthcare,140.275,8491736576,9.6,17.7,-26.38,-17.76,14.43,168.82,199.13,False,False,False,NO CLEAR ENTRY,False,56.67,NEUTRAL,5,"Implied Volatility Surging for Universal Health Services Stock Options | Is Universal Health Services, Inc. (UHS) A Good Stock To Buy Now? | 2 Profitable Stocks with Competitive Advantages and 1 We Find Risky",5.86,5.53,650819008.0,67.405,21.37,8.56,58.53,IGNORE
ZBH,https://www.tradingview.com/chart/?symbol=ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,87.2601,16881555456,9.3,34.1,-6.2,4.67,59.94,87.41,92.89,False,False,False,NO CLEAR ENTRY,False,60.77,POSITIVE,5,"Why Is Perrigo (PRGO) Down 9% Since Last Earnings Report? | Here's How Financial Strength Remains a Key Advantage for GMED | Should You Buy, Hold or Sell GMED Stock Amid Musculoskeletal Boom?",22.61,9.69,1044124992.0,59.827,6.07,9.05,58.46,IGNORE
ELV,https://www.tradingview.com/chart/?symbol=ELV,"Elevance Health, Inc.",Healthcare,418.425,90866171904,2.6,-16.8,49.96,12.2,63.5,358.29,335.56,True,True,True,BULLISH TREND,False,59.88,NEUTRAL,5,Is Elevance (ELV) Turning Digital Access Into a Durable Edge in Medicaid-Centric Care? | Can UNH Stock Sustain Its Recent 40% Rally? | Q1 Earnings Outperformers: Elevance Health (NYSE:ELV) And The Rest Of The Health Insurance Providers Stocks,17.73,14.31,4298625024.0,72.299,12.09,2.62,58.44,IGNORE
CDW,https://www.tradingview.com/chart/?symbol=CDW,CDW Corporation,Technology,137.295,17539909632,9.2,7.7,14.39,25.33,78.94,123.04,136.4,True,True,False,WATCH - OVERBOUGHT,False,59.78,NEUTRAL,5,What Makes CDW Corp (CDW) a Good Investment? | 3 Profitable Stocks with Questionable Fundamentals | CDW (CDW) Up 26.5% Since Last Earnings Report: Can It Continue?,16.72,11.81,884099968.0,240.522,44.16,4.7,58.28,IGNORE
