Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,218.16,5284053385216,85.2,214.5,19.17,11.0,35.27,202.91,188.41,True,True,True,BULLISH TREND,False,68.52,POSITIVE,5,Broadcom's sell-off just entered megacap history | Is OpenAI coming for Tesla's robotics business? | NVIDIA (NVDA): The Most Promising Stock to Buy Right Now,33.41,17.27,46335873024.0,6.555,114.29,62.97,88.58,BUY SIGNAL
RMD,https://www.tradingview.com/chart/?symbol=RMD,ResMed Inc.,Healthcare,191.045,27712296960,10.8,10.5,-26.03,-7.83,36.98,212.83,245.81,False,False,False,NO CLEAR ENTRY,False,56.57,NEUTRAL,5,ResMed completes $340m Noctrix Health acquisition | 3 Big Reasons RMD Should Be On Your Watchlist | Is It Time To Reassess ResMed (RMD) After A 25% Share Price Slide?,18.42,15.66,1446655104.0,12.988,25.25,27.44,61.58,WATCHLIST
GRMN,https://www.tradingview.com/chart/?symbol=GRMN,Garmin Ltd.,Technology,242.33,46734843904,14.2,21.5,-3.15,3.28,58.77,244.76,227.69,False,True,True,NO CLEAR ENTRY,False,62.17,POSITIVE,5,Tigress Financial Raises its Price Target on Garmin (GRMN) | Garmin Expands Aviation And Health Reach With SmartCharts And AI Partnerships | Why Is Garmin (GRMN) Down 5.9% Since Last Earnings Report?,27.02,23.47,810156096.0,2.331,19.9,23.26,61.47,WATCHLIST
RF,https://www.tradingview.com/chart/?symbol=RF,Regions Financial Corporation,Financial Services,28.39,24227444736,7.3,21.6,2.99,2.22,67.52,27.22,26.41,True,True,True,BULLISH TREND,False,65.16,POSITIVE,5,Can Huntington Turn Growth Momentum Into 30% EPS Expansion by 2027? | Regions Financial Expands Homeownership Support And Deepens Retail Banking Ties | Regions to pay $4.9M for allegedly forgiving ineligible PPP loan,11.78,9.94,,,11.89,31.0,61.41,WATCHLIST
ADP,https://www.tradingview.com/chart/?symbol=ADP,"Automatic Data Processing, Inc.",Technology,231.065,92364603392,7.0,10.5,7.28,9.72,70.19,209.35,244.57,True,False,False,WATCH - OVERBOUGHT,False,52.41,NEUTRAL,5,"Jobs report: Payrolls expected to show further growth in May, with unemployment holding steady | Why Is Match Group (MTCH) Down 9.7% Since Last Earnings Report? | Assessing Automatic Data Processing’s Valuation After Renewed Undervaluation Claims And Shifting Sentiment",21.53,18.95,4749387264.0,69.259,71.21,20.12,61.34,WATCHLIST
CRWD,https://www.tradingview.com/chart/?symbol=CRWD,"CrowdStrike Holdings, Inc.",Technology,704.17,179236978688,23.3,,72.73,47.77,68.25,509.7,476.7,True,True,True,BULLISH TREND,False,56.73,NEUTRAL,5,"Tech stocks today: Tech stocks tumble following Broadcom, CrowdStrike earnings | CrowdStrike Capitalizes on Accelerating AI Demand, But Durability Concerns Remain, BofA Says | CrowdStrike Delivers Strong Q1 on AI Momentum, RBC Says",,114.14,1604615040.0,18.336,-4.14,-3.38,61.34,WATCHLIST
FAST,https://www.tradingview.com/chart/?symbol=FAST,Fastenal Company,Industrials,47.02,53980610560,12.4,13.8,1.81,6.07,70.82,44.93,44.18,True,True,True,WATCH - OVERBOUGHT,False,48.32,NEUTRAL,5,Fastenal (FAST) Valuation Check As Shares Move On Recent Price Action | 2 Reasons to Watch FAST and 1 to Stay Cautious | The Spill: Why We’re Buying Home Depot (HD) on the Dip,41.61,34.25,903862528.0,11.167,33.84,15.39,61.32,WATCHLIST
CI,https://www.tradingview.com/chart/?symbol=CI,The Cigna Group,Healthcare,281.46,74455285760,4.6,29.1,-0.61,2.1,39.67,279.39,280.18,True,True,False,BULLISH TREND,False,60.73,POSITIVE,5,"UnitedHealth, CVS, Cigna Seen Benefiting From Utilization Trends, AI Upside, Morgan Stanley Says | Zacks Industry Outlook Highlights UnitedHealth, The Cigna, Humana, Centene and Molina | 5 HMO Stocks in Focus Amid an Aging U.S. Population, Tech Innovation",2.48,8.41,6923375104.0,72.805,16.27,2.26,61.31,WATCHLIST
INTU,https://www.tradingview.com/chart/?symbol=INTU,Intuit Inc.,Technology,304.78,83368607744,10.4,10.7,-30.54,-23.48,35.17,381.26,540.59,False,False,False,NO CLEAR ENTRY,False,52.74,NEUTRAL,5,"Marvell Keep Surging After Nvidia CEO Calls It the Next Trillion-Dollar Company | Zacks.com featured highlights include Adobe, H&R Block, Global-E Online, Autodesk and Intuit | Stocks Retreat as US-Iran Peace Hopes in Doubt",18.61,11.15,5232000000.0,33.448,22.5,21.91,61.27,WATCHLIST
ADBE,https://www.tradingview.com/chart/?symbol=ADBE,Adobe Inc.,Technology,260.08,105124331520,12.0,11.1,-4.77,1.74,62.17,245.89,302.13,True,False,False,NO CLEAR ENTRY,False,58.22,NEUTRAL,5,Amazon and Google Announce AI Deals. The Stocks Are Rising Above the Tech Turmoil. | Adobe Systems (ADBE) Reports Next Week: Wall Street Expects Earnings Growth | Is Oracle Stock A Smart Buy At $230?,15.15,9.86,9321374720.0,58.34,58.77,29.48,61.21,WATCHLIST
KIM,https://www.tradingview.com/chart/?symbol=KIM,Kimco Realty Corporation,Real Estate,23.985,16175239168,4.0,29.4,2.94,1.89,62.56,23.43,21.7,True,True,True,BULLISH TREND,False,54.27,NEUTRAL,5,Assessing Kimco Realty (KIM) Valuation After Recent Share Price Momentum And Intrinsic Discount Debate | Are You Looking for a High-Growth Dividend Stock? | Realty Income's Occupancy Edge: Can 98.9% Stability Hold?,27.57,27.76,838712128.0,78.788,5.86,28.54,61.14,WATCHLIST
WTW,https://www.tradingview.com/chart/?symbol=WTW,Willis Towers Watson Public Limited Company,Financial Services,258.42,24407246848,8.5,33.0,-14.85,-0.4,61.81,271.94,307.98,False,False,False,NO CLEAR ENTRY,False,56.79,NEUTRAL,5,WTW Acquires Redefind to Expand Its Crypto Insurance Presence | Willis Towers Watson buys digital asset insurance platform Redefind | Willis Towers Stock: Analyst Estimates & Ratings,15.17,11.65,2052125056.0,85.693,20.61,16.84,61.14,WATCHLIST
IBM,https://www.tradingview.com/chart/?symbol=IBM,International Business Machines Corporation,Technology,302.435,284254208000,9.5,14.2,21.84,33.02,79.03,243.67,268.78,True,True,False,WATCH - OVERBOUGHT,False,55.42,NEUTRAL,5,"Why SpaceX, OpenAI, and Anthropic might not make any money | Why Is Advanced Micro (AMD) Up 28.8% Since Last Earnings Report? | Amazon and Google Announce AI Deals. The Stocks Are Rising Above the Tech Turmoil.",26.74,22.53,13080750080.0,211.169,35.77,15.61,61.03,WATCHLIST
TRV,https://www.tradingview.com/chart/?symbol=TRV,"The Travelers Companies, Inc.",Financial Services,293.16,62338916352,1.0,357.6,-5.71,-2.72,42.92,298.89,286.9,False,True,True,NO CLEAR ENTRY,False,62.04,POSITIVE,5,PLMR Stock Declines 39.1% in a Year: What Should Investors Do Now? | Does Travelers’ Governance Vote and New Credit Line Shift the Bull Case for TRV’s Earnings Quality? | Why Travelers (TRV) is a Top Growth Stock for the Long-Term,8.75,10.27,13304375296.0,28.975,25.27,15.54,61.01,WATCHLIST
SNDK,https://www.tradingview.com/chart/?symbol=SNDK,Sandisk Corporation,Technology,1812.42,268400852992,251.0,,202.54,28.88,75.75,1163.3,522.93,True,True,True,WATCH - OVERBOUGHT,False,56.2,NEUTRAL,5,"Intel, AMD, Micron shares sink as Broadcom results spark semiconductor sector sell-off | Why Sandisk Stock Dropped Today | Micron Drops 7% as Broadcom’s Disappointing AI Outlook Triggers a Semiconductor Selloff",61.86,10.19,2259500032.0,1.503,39.3,34.19,61.0,WATCHLIST
MPC,https://www.tradingview.com/chart/?symbol=MPC,Marathon Petroleum Corporation,Energy,269.86,78782013440,8.8,,22.7,3.98,65.82,241.83,201.53,True,True,True,BULLISH TREND,False,66.94,POSITIVE,5,"Why Is Marathon Petroleum (MPC) Up 8.7% Since Last Earnings Report? | Valero Energy Corporation (VLO) Hit a 52 Week High, Can the Run Continue? | Marathon Petroleum (MPC) Valuation Check After Strong Multi‑Month Share Price Gains",17.78,11.45,3518749952.0,146.523,27.46,3.41,60.91,WATCHLIST
GS,https://www.tradingview.com/chart/?symbol=GS,"The Goldman Sachs Group, Inc.",Financial Services,1093.965,322727772160,14.5,24.2,26.7,19.58,74.77,928.22,852.45,True,True,True,WATCH - OVERBOUGHT,False,61.64,POSITIVE,5,"Best CD rates today, Thursday, June 4, 2026: Lock in up to 4% APY | Goldman Sachs Predicts SpaceX Revenue Will Surge 100X By 2030 | Market Chatter: Goldman Sachs Sees SpaceX's AI Revenue Rising to $322 Billion by 2030",19.98,16.73,,678.596,14.55,29.36,60.73,WATCHLIST
NOW,https://www.tradingview.com/chart/?symbol=NOW,"ServiceNow, Inc.",Technology,121.15,124942966784,22.1,2.3,6.4,31.67,68.83,98.9,140.51,True,False,False,NO CLEAR ENTRY,False,65.69,POSITIVE,5,Jack Henry (JKHY) Down 6.8% Since Last Earnings Report: Can It Rebound? | Can EmployeeWorks Become a Major Growth Driver for ServiceNow? | Assessing ServiceNow (NOW) Valuation After A Mixed Year Of Share Price Performance,72.54,24.1,5108125184.0,20.728,16.07,12.59,60.66,WATCHLIST
TRMB,https://www.tradingview.com/chart/?symbol=TRMB,Trimble Inc.,Technology,56.235,13109026816,11.8,55.6,-19.57,-17.75,52.15,62.5,72.86,False,False,False,NO CLEAR ENTRY,False,49.41,NEUTRAL,5,The Bull Case For Trimble (TRMB) Could Change Following Audit Chair Shift Amid Material Weakness Remediation | Robust Recurring Revenue Affirms Trimble Inc. (TRMB) as a Stock That Could 10x by 2030 | Farming Has a Tough Row to Hoe. This Analyst Still Likes Corteva and a Tech Provider.,29.44,13.79,370112512.0,25.062,8.25,12.38,60.6,WATCHLIST
VTR,https://www.tradingview.com/chart/?symbol=VTR,"Ventas, Inc.",Real Estate,78.334,38067138560,21.9,10.0,-9.16,-9.77,10.34,85.09,77.93,False,True,True,BUY THE DIP,False,64.64,POSITIVE,5,"W.P. Carey (WPC) Up 3.2% Since Last Earnings Report: Can It Continue? | Why Ventas (VTR) is a Top Dividend Stock for Your Portfolio | GRS Advisors Opens $49 Million Broadstone Net Lease Position, According to Recent SEC Filing",142.36,92.48,1483115264.0,93.736,2.14,4.26,60.47,WATCHLIST
SNPS,https://www.tradingview.com/chart/?symbol=SNPS,"Synopsys, Inc.",Technology,491.92,94192517120,41.9,-96.0,14.14,-2.11,44.51,466.72,466.6,True,True,True,BULLISH TREND,False,58.98,NEUTRAL,5,"Synopsys, Inc. (SNPS) is Attracting Investor Attention: Here is What You Should Know | SNPS Rises 8.2% YTD: Should Investors Hold or Fold the Stock? | AI Designing AI: The Hidden Reason Nvidia Owns a $2 Billion Stake in Synopsys",112.31,28.54,3538958592.0,35.574,3.82,8.91,60.47,WATCHLIST
CBRE,https://www.tradingview.com/chart/?symbol=CBRE,"CBRE Group, Inc.",Real Estate,129.79,38004662272,18.6,98.1,-8.43,-8.96,44.54,138.81,152.31,False,False,False,NO CLEAR ENTRY,False,56.46,NEUTRAL,5,"CBRE Group Insiders Sell US$3.2m Of Stock, Possibly Signalling Caution | 5 Reasons to Add CBRE Group Stock to Your Portfolio Now | 1 Profitable Stock Worth Your Attention and 2 We Find Risky",29.56,14.63,1094499968.0,113.689,15.6,3.11,60.42,WATCHLIST
ALL,https://www.tradingview.com/chart/?symbol=ALL,The Allstate Corporation,Financial Services,210.77,54256611328,3.0,338.4,-1.07,-3.03,44.14,212.18,204.81,False,True,True,NO CLEAR ENTRY,False,44.73,NEUTRAL,5,PLMR Stock Declines 39.1% in a Year: What Should Investors Do Now? | Is Now The Time To Put Allstate (NYSE:ALL) On Your Watchlist? | How Is Chubb's Stock Performance Compared to Other Property & Casualty Insurance Stocks?,4.66,8.02,12428999680.0,23.719,45.22,17.81,60.38,WATCHLIST
CCEP,https://www.tradingview.com/chart/?symbol=CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,93.305,41313312768,0.2,68.3,-9.79,0.81,60.07,93.28,91.48,True,True,True,BULLISH TREND,False,58.88,NEUTRAL,5,Coca-Cola’s America250 Push Highlights Packaging Rewards And Plastic Risks | A Look At Coca-Cola Europacific Partners (ENXTAM:CCEP) Valuation After Recent Share Price Weakness | Wall Street Futures Advance Premarket Tuesday on Mid East Peace Talks Optimism,18.85,16.44,1747874944.0,130.001,22.89,9.29,60.36,WATCHLIST
LH,https://www.tradingview.com/chart/?symbol=LH,Labcorp Holdings Inc.,Healthcare,262.045,21487691776,5.8,32.9,-6.44,2.19,61.88,261.54,266.68,True,False,False,NO CLEAR ENTRY,False,67.77,POSITIVE,5,Why Is Pediatrix Medical Group (MD) Down 1.7% Since Last Earnings Report? | Assessing Labcorp (LH) Valuation As Shares Cool And P/E Trails Healthcare Peers | LH Expands Genetic Testing in CRC Through New Collab: Stock to Gain?,23.21,13.47,1142537472.0,83.407,11.05,6.66,60.27,WATCHLIST
BALL,https://www.tradingview.com/chart/?symbol=BALL,Ball Corporation,Consumer Cyclical,52.62,14009890816,16.3,21.9,-18.47,-7.52,28.63,58.92,54.82,False,False,True,NO CLEAR ENTRY,False,54.26,NEUTRAL,5,Why Is Ball (BALL) Down 10.5% Since Last Earnings Report? | A Look Back at Industrial Packaging Stocks’ Q1 Earnings: Ball (NYSE:BALL) Vs The Rest Of The Pack | 1 Value Stock for Long-Term Investors and 2 We Turn Down,15.34,11.64,403500000.0,145.542,16.79,6.86,60.04,WATCHLIST
PRU,https://www.tradingview.com/chart/?symbol=PRU,"Prudential Financial, Inc.",Financial Services,103.575,35974197248,15.3,-14.3,6.27,4.7,55.35,98.12,101.57,True,True,False,BULLISH TREND,False,61.12,POSITIVE,5,Prudential (PRU) Up 0.6% Since Last Earnings Report: Can It Continue? | PRU Expands Retirement Market Presence With Fixed Indexed Annuity | Inflation Squeezes Retirement. 5 Smart Tips to Protect Yourself.,10.67,7.09,10378999808.0,158.972,10.71,5.48,59.99,IGNORE
IQV,https://www.tradingview.com/chart/?symbol=IQV,IQVIA Holdings Inc.,Healthcare,185.725,30997504000,8.4,15.0,4.41,5.27,64.22,171.26,195.78,True,False,False,NO CLEAR ENTRY,False,53.8,NEUTRAL,5,IQVIA (IQV) Up 3.2% Since Last Earnings Report: Can It Continue? | Is Veeva Stock Undervalued At $170? | Is It Too Late To Consider Buying IQVIA Holdings Inc. (NYSE:IQV)?,23.07,13.09,2156750080.0,255.426,22.49,8.33,59.85,IGNORE
JBHT,https://www.tradingview.com/chart/?symbol=JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,282.6875,26657204224,4.6,27.4,20.56,16.53,75.32,243.61,196.04,True,True,True,WATCH - OVERBOUGHT,False,57.35,NEUTRAL,5,Here's Why Investors Should Bet on J.B. Hunt Stock Right Now | Is Euroseas (ESEA) Outperforming Other Transportation Stocks This Year? | “Demand for Data Center Power Continues to Outpace Expectations” — Josh Brown’s Case for Heavy Assets Over AI Hype,43.9,31.11,829849984.0,43.622,16.68,5.13,59.84,IGNORE
VEEV,https://www.tradingview.com/chart/?symbol=VEEV,Veeva Systems Inc.,Healthcare,177.91,29034682368,16.0,23.2,-5.61,3.93,67.76,166.4,224.08,True,False,False,NO CLEAR ENTRY,False,53.4,NEUTRAL,5,Veeva (VEEV) Q1 2027 Earnings Call Transcript | Is Veeva Stock Undervalued At $170? | Veeva Surpasses Forecasts and Raises Outlook as AI Strategy Gains Momentum (VEEV),31.49,18.0,1048066496.0,1.329,13.93,28.44,59.77,IGNORE
TSLA,https://www.tradingview.com/chart/?symbol=TSLA,"Tesla, Inc.",Consumer Cyclical,419.4716,1575526072320,15.8,8.3,3.34,7.74,39.7,395.21,413.84,True,True,False,BULLISH TREND,False,58.71,NEUTRAL,5,"Alphabet and Nvidia reveal a surprising truth about the 'Magnificent 7' stocks | Used Cybertrucks are in demand, but that won't move Tesla stock | Goldman Sachs Predicts SpaceX Revenue Will Surge 100X By 2030",381.36,167.15,5251999744.0,18.738,4.9,3.95,59.65,IGNORE
YUM,https://www.tradingview.com/chart/?symbol=YUM,"Yum! Brands, Inc.",Consumer Cyclical,148.11,40822259712,15.2,72.2,-6.39,-3.28,44.44,154.82,151.43,False,False,True,NO CLEAR ENTRY,False,56.47,NEUTRAL,5,"Exclusive: Inside Yum's effort to predict what customers will crave next | Here Are Wednesday’s Top Wall Street Analyst Research Calls: Boyd Gaming, Chipotle Mexican Grill, Conagra, Dollar General, MGM Resorts International, Omnicom Group, Yum! Brands, and More | Yum! Brands Keeps Growing. Why the Stock Price Will Follow.",23.89,19.76,1261500032.0,,,20.48,59.62,IGNORE
TFC,https://www.tradingview.com/chart/?symbol=TFC,Truist Financial Corporation,Financial Services,49.12,61222494208,5.2,25.3,1.08,-0.62,61.12,48.32,46.8,True,True,True,BULLISH TREND,False,56.85,NEUTRAL,5,"Morgan Stanley Raises its Price Target on Block (XYZ) | Truist Raises PT On Amazon.com (AMZN) To $320, Reiterates “Buy” Rating | Is UNH Stock Set For Another 12% Rally? Analyst Says Medical Cost Trends, Supportive Data Points Leading Toward Favorable Q2",12.16,9.59,,,8.58,29.62,59.5,IGNORE
ZBRA,https://www.tradingview.com/chart/?symbol=ZBRA,Zebra Technologies Corporation,Technology,248.61,11842138112,14.3,3.8,7.43,8.85,42.32,230.99,256.73,True,False,False,NO CLEAR ENTRY,False,47.81,NEUTRAL,5,Here's How Much a $1000 Investment in Zebra Technologies Made 10 Years Ago Would Be Worth Today | Should Zebra’s New Nucleus Platform and Workcloud AI Suite Require Action From Zebra Technologies (ZBRA) Investors? | 5 Stocks With Real Revenue From Physical AI Today (Not 2030 Promises),30.03,12.01,559000000.0,82.104,11.78,7.49,59.47,IGNORE
BXP,https://www.tradingview.com/chart/?symbol=BXP,"BXP, Inc.",Real Estate,62.045,11063331840,0.6,65.5,11.59,6.01,64.97,57.17,64.03,True,False,False,NO CLEAR ENTRY,False,66.78,POSITIVE,5,Are Wall Street Analysts Bullish on BXP Stock? | Is BXP (BXP) Offering Value After Recent Rebound And Mixed Long Term Returns? | Healthpeak Properties Q1 FFOA Tops Estimates on Steady Leasing Momentum,31.18,29.2,941118656.0,211.994,5.53,10.04,59.29,IGNORE
HPE,https://www.tradingview.com/chart/?symbol=HPE,Hewlett Packard Enterprise Company,Technology,53.725,71142834176,40.0,,150.86,78.84,83.57,31.07,24.82,True,True,True,WATCH - OVERBOUGHT,False,61.99,POSITIVE,5,Broadcom stock sinks. Are AI earnings expectations 'insatiable'? | Nvidia Owns The AI Ecosystem. Why Does The Market Value It Like Dell? | Marvell Keep Surging After Nvidia CEO Calls It the Next Trillion-Dollar Company,50.21,13.38,3836000000.0,84.03,6.31,4.01,59.21,IGNORE
O,https://www.tradingview.com/chart/?symbol=O,Realty Income Corporation,Real Estate,59.71,55679127552,12.0,17.9,-8.33,-5.66,32.9,62.0,59.27,False,True,True,BUY THE DIP,False,51.24,NEUTRAL,5,"A 4.8 Percent Yield Portfolio That Lets a 72-Year-Old Sleep Through Every Quarterly Earnings Surprise | Jefferies Sees Upside in Realty Income (O) as Net Lease REIT Valuations Remain Depressed | Without a Roth, $60,000 in Dividend Income From These 5 Stocks Means You Owe the IRS $22,200",48.94,34.69,1797902592.0,73.467,2.83,18.9,59.15,IGNORE
BRK-B,https://www.tradingview.com/chart/?symbol=BRK-B,Berkshire Hathaway Inc.,Financial Services,477.77,1030480003072,4.4,119.6,-1.99,2.63,43.21,476.55,490.43,True,False,False,NO CLEAR ENTRY,False,59.25,NEUTRAL,5,"Cathie Wood Buys 267,000 Shares of Surging Tech Stock | Warren Buffett praises Greg Abel's $16.8 billion spending spree — including a $10 billion bet on Google | Prediction: Google Stock Will Hit $600 on This Date",14.22,22.42,61228249088.0,17.669,10.5,19.3,59.04,IGNORE
EXE,https://www.tradingview.com/chart/?symbol=EXE,Expand Energy Corporation,Energy,93.24,22305697792,41.0,,-10.92,-5.97,40.8,98.38,103.52,False,False,False,NO CLEAR ENTRY,False,70.74,POSITIVE,5,"Analysts See Nearly 45% Upside In Expand Energy (EXE); See Why | 1 Mid-Cap Stock with Exciting Potential and 2 We Brush Off | Expand Energy (EXE) Downgraded at Barclays, Price Target Trimmed by $17",6.94,9.73,1695624960.0,25.883,17.57,24.91,58.96,IGNORE
DGX,https://www.tradingview.com/chart/?symbol=DGX,Quest Diagnostics Incorporated,Healthcare,195.885,21683769344,9.2,15.5,-5.62,2.64,67.07,194.04,187.4,True,True,True,BULLISH TREND,False,50.45,NEUTRAL,5,DaVita HealthCare (DVA) Up 0.6% Since Last Earnings Report: Can It Continue? | Encompass Health to Expand WV Footprint With 36-Bed Bridgeport Unit | Quest Diagnostics (DGX) Upgraded to Buy: Here's What You Should Know,21.67,16.78,947875008.0,82.737,14.54,9.08,58.89,IGNORE
RCL,https://www.tradingview.com/chart/?symbol=RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,288.39,77344751616,11.3,28.9,1.47,9.81,66.32,269.37,289.86,True,False,False,NO CLEAR ENTRY,False,64.62,POSITIVE,5,Royal Caribbean Cruises vs. Carnival Corporation: Which Cruise Stock Is a Better Buy in 2026? | Why Is Norwegian Cruise Line (NCLH) Up 7% Since Last Earnings Report? | Royal Caribbean Cruises Ltd. (RCL) Is a Trending Stock: Facts to Know Before Betting on It,17.61,14.42,-194875008.0,217.312,49.58,24.36,58.87,IGNORE
HUM,https://www.tradingview.com/chart/?symbol=HUM,Humana Inc.,Healthcare,347.5,41721372672,23.5,-4.6,90.74,45.08,74.59,244.49,244.06,True,True,True,WATCH - OVERBOUGHT,False,60.19,POSITIVE,5,"UnitedHealth, CVS, Cigna Seen Benefiting From Utilization Trends, AI Upside, Morgan Stanley Says | UNH, CVS Lead S&P 500 Health Insurers Flashing Buy Signals | Zacks Industry Outlook Highlights UnitedHealth, The Cigna, Humana, Centene and Molina",37.09,22.28,1431374976.0,77.073,6.28,0.82,58.82,IGNORE
MLM,https://www.tradingview.com/chart/?symbol=MLM,"Martin Marietta Materials, Inc.",Basic Materials,580.9,34880663552,17.2,1220.8,-11.94,-4.02,52.56,592.13,617.87,False,False,False,NO CLEAR ENTRY,False,40.84,NEUTRAL,5,2 S&P 500 Stocks to Target This Week and 1 We Brush Off | Martin Marietta Stock Outlook: Is Wall Street Bullish or Bearish? | A Look At Martin Marietta Materials (MLM) Valuation After Strong Results But Macro Pressures Hit Sentiment,36.35,25.36,841750016.0,50.35,9.47,39.91,58.67,IGNORE
