Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
CSX,https://www.tradingview.com/chart/?symbol=CSX,CSX Corporation,Industrials,45.48,84508155904,1.7,26.5,5.67,0.42,56.35,43.44,38.02,True,True,True,BULLISH TREND,False,54.4,NEUTRAL,5,Is CSX (CSX) Stock Outpacing Its Transportation Peers This Year? | Brookfield Infrastructure Could Quietly Cash In on the Coming Rail Megamerger | Union Pacific vs. CSX: Better Railroad Stock in 2026?,27.9,21.03,1129874944.0,143.06,23.68,21.55,62.4,WATCHLIST
ZBRA,https://www.tradingview.com/chart/?symbol=ZBRA,Zebra Technologies Corporation,Technology,248.43,11833563136,14.3,3.8,10.95,9.8,67.28,228.25,257.78,True,False,False,NO CLEAR ENTRY,False,48.5,NEUTRAL,5,5 Stocks With Real Revenue From Physical AI Today (Not 2030 Promises) | What Are Wall Street Analysts' Target Price for Zebra Technologies Stock? | Is Zebra Technologies (ZBRA) Pricing Reflect Recent Rebound And Long Term Share Price Weakness,29.97,12.0,559000000.0,82.104,11.78,7.49,62.33,WATCHLIST
SNPS,https://www.tradingview.com/chart/?symbol=SNPS,"Synopsys, Inc.",Technology,490.1,93844021248,41.9,-96.0,15.41,1.55,40.54,462.08,468.39,True,True,False,BULLISH TREND,False,54.52,NEUTRAL,5,"AI ‘Virtual Engineer’ Has Slashed Chip Production Time. The Stock Is Rising. | AI Computer Design Diversity A Boon For Synopsys, Says CFO | Price Prediction: Synopsys Will Trade at This Price in 2027",111.89,28.46,3538958592.0,35.574,3.82,8.91,62.21,WATCHLIST
JCI,https://www.tradingview.com/chart/?symbol=JCI,Johnson Controls International plc,Industrials,133.365,81368072192,8.2,38.9,-8.03,-8.67,36.23,138.59,122.89,False,True,True,BUY THE DIP,False,62.79,POSITIVE,5,"1 Profitable Stock with Solid Fundamentals and 2 We Brush Off | Reflecting On Commercial Building Products Stocks’ Q1 Earnings: Johnson Controls (NYSE:JCI) | WESCO, Luxfer, and Johnson Controls Shares Are Soaring, What You Need To Know",40.78,23.43,2870374912.0,70.317,13.45,14.45,62.12,WATCHLIST
CFG,https://www.tradingview.com/chart/?symbol=CFG,"Citizens Financial Group, Inc.",Financial Services,60.65,25647790080,13.8,46.8,-0.01,-6.76,41.31,62.31,57.04,False,True,True,BUY THE DIP,False,65.39,POSITIVE,5,"If Rates Fall Further, Here’s What Happens to the KRE Regional Banking ETF | Citizens Financial Group Links Rhode Island Training Push To Long Term Story | Here's Why Citizens Financial Group (CFG) is a Strong Value Stock",14.37,9.46,,,7.74,25.05,61.98,WATCHLIST
KVUE,https://www.tradingview.com/chart/?symbol=KVUE,Kenvue Inc.,Consumer Defensive,17.33,33273751552,4.5,46.9,-7.15,0.05,61.19,17.24,17.1,True,True,True,BULLISH TREND,False,66.67,POSITIVE,5,3 Dividend Kings That Earn Their Crown Every Quarter | Mission Produce Acquires Calavo Growers: What's Ahead for the Stock? | Is Colgate Too Dependent on Pricing Actions for Revenue Growth?,20.63,14.01,1858000000.0,82.975,15.7,10.61,61.98,WATCHLIST
CEG,https://www.tradingview.com/chart/?symbol=CEG,Constellation Energy Corporation,Utilities,270.94,97803042816,63.8,1091.0,-16.99,-13.35,37.51,291.24,322.01,False,False,False,NO CLEAR ENTRY,False,63.73,POSITIVE,5,Top Midday Stories: Oil Rises After Iran Reportedly Says It's Halting Messages With US; Nvidia Launches New AI Chip for Laptops | US Equity Futures Rise Pre-Bell Despite Renewed US-Iran Clashes | Constellation Energy Share Offering And Buyback Raise Valuation Questions,23.53,19.88,-4478875136.0,66.428,16.1,12.69,61.95,WATCHLIST
MCHP,https://www.tradingview.com/chart/?symbol=MCHP,Microchip Technology Incorporated,Technology,91.06,49356320768,35.1,,23.16,-1.5,36.32,82.84,69.91,True,True,True,BULLISH TREND,False,66.76,POSITIVE,5,"Microchip Technology Says Inventory Slump Is Nearing End as Data Center Wins Build | Stock Indexes Rally to Record Highs on Peace Deal Hopes and AI Spending | Tradr Launches Leveraged ETFs on Microchip, NXP, and ON Semi",413.86,22.25,1139912448.0,87.715,3.4,4.88,61.94,WATCHLIST
INTU,https://www.tradingview.com/chart/?symbol=INTU,Intuit Inc.,Technology,361.7,98938331136,10.4,10.7,-13.42,-6.9,43.28,389.46,546.59,False,False,False,NO CLEAR ENTRY,False,59.39,NEUTRAL,5,"Intuit Inc. (INTU): Among The Most Oversold S&P 500 Stocks So Far in 2026 | Mailchimp's AI Bet: Can Intuit Unlock the Next Growth Lever? | Intuit (INTU) Announces Analytics AI, A Conversational Analytics Agent In Mailchimp",22.08,13.24,5232000000.0,33.448,22.5,21.91,61.8,WATCHLIST
PNC,https://www.tradingview.com/chart/?symbol=PNC,"The PNC Financial Services Group, Inc.",Financial Services,217.1,87179681792,13.8,17.7,2.12,-2.65,54.94,216.18,204.97,True,True,True,BULLISH TREND,False,49.56,NEUTRAL,5,May 2026 Dividend Stocks To Consider | Three Noteworthy Dividend Stocks To Consider | PNC Financial (PNC) Shares See Higher Valuation from Citi,12.62,10.32,,,12.1,31.31,61.76,WATCHLIST
DOV,https://www.tradingview.com/chart/?symbol=DOV,Dover Corporation,Industrials,207.585,27953688576,10.1,5.3,-8.09,-8.09,32.59,215.05,196.89,False,True,True,BUY THE DIP,False,56.29,NEUTRAL,5,Dover Stock Outlook: Is Wall Street Bullish or Bearish? | Assessing Dover (DOV) Valuation As Recent Share Price Momentum Cools | 3 Unpopular Stocks We Keep Off Our Radar,25.92,17.93,840764352.0,43.927,15.0,13.3,61.6,WATCHLIST
PLD,https://www.tradingview.com/chart/?symbol=PLD,"Prologis, Inc.",Real Estate,140.06,130583257088,8.3,65.2,-1.07,-1.38,39.01,139.34,127.58,True,True,True,BULLISH TREND,False,67.43,POSITIVE,5,XLRE Hits 11% Gain This Year; Can the Payout Stay Safe | How Senior Housing and Warehouses Defend Monthly Payouts Today | What to Know About This Fund's $4 Million Exit From SmartStop Self Storage,35.28,41.22,4854310400.0,60.934,6.84,39.65,61.59,WATCHLIST
RMD,https://www.tradingview.com/chart/?symbol=RMD,ResMed Inc.,Healthcare,188.16,27293810688,10.8,10.5,-26.68,-11.73,36.61,215.26,247.27,False,False,False,NO CLEAR ENTRY,False,56.53,NEUTRAL,5,Do Wall Street Analysts Like ResMed Stock? | 2 Healthcare Stocks to Research Further and 1 We Find Risky | 3 Large-Cap Stocks to Consider Right Now,18.14,15.43,1446655104.0,12.988,25.25,27.44,61.57,WATCHLIST
HSY,https://www.tradingview.com/chart/?symbol=HSY,The Hershey Company,Consumer Defensive,185.7,37668016128,10.6,93.6,-20.6,0.75,47.86,195.05,191.28,False,False,True,NO CLEAR ENTRY,False,60.04,POSITIVE,5,"3 Magnificent Dividend Stocks Down 20% to Buy and Hold Forever | Hershey Bull Sees World Cup, America 250 Lifting Sales | Hershey's Pricing Power Shines: Can It Offset Cocoa Cost Inflation?",34.58,18.72,1527240576.0,120.011,23.23,9.12,61.45,WATCHLIST
TRMB,https://www.tradingview.com/chart/?symbol=TRMB,Trimble Inc.,Technology,57.69,13448203264,11.8,55.6,-15.67,-14.3,48.44,63.05,73.25,False,False,False,NO CLEAR ENTRY,False,59.48,NEUTRAL,5,Robust Recurring Revenue Affirms Trimble Inc. (TRMB) as a Stock That Could 10x by 2030 | Farming Has a Tough Row to Hoe. This Analyst Still Likes Corteva and a Tech Provider. | 3 Mid-Cap Stocks That Concern Us,30.2,14.15,370112512.0,25.062,8.25,12.38,61.41,WATCHLIST
DAL,https://www.tradingview.com/chart/?symbol=DAL,"Delta Air Lines, Inc.",Industrials,80.39,52815777792,12.9,,25.45,18.55,71.16,70.2,65.04,True,True,True,WATCH - OVERBOUGHT,False,58.99,NEUTRAL,5,A Look At Delta Air Lines (DAL) Valuation After Strong Recent Share Price Momentum | Blue Origin Setback Tests Amazon Kuiper Ambitions And Airline Connectivity Plans | 2 Value Stocks on Our Buy List and 1 We Find Risky,11.74,9.97,3093374976.0,105.021,24.99,6.87,61.37,WATCHLIST
AJG,https://www.tradingview.com/chart/?symbol=AJG,Arthur J. Gallagher & Co.,Financial Services,204.5,52544638976,34.6,16.2,-10.53,-0.92,57.59,210.84,247.85,False,False,False,NO CLEAR ENTRY,False,58.41,NEUTRAL,5,Arthur J. Gallagher (AJG) Acquires Twin Elms | Assurant's Acquisition Strategy Fuels Growth and Expansion | AJG Strengthens Specialty Insurance via Acquisition of Twin Elms,33.14,13.77,1080225024.0,56.18,7.01,11.35,61.27,WATCHLIST
ROP,https://www.tradingview.com/chart/?symbol=ROP,"Roper Technologies, Inc.",Technology,343.97,34712543232,11.3,59.2,-2.57,-3.06,59.89,345.45,417.01,False,False,False,NO CLEAR ENTRY,False,44.83,NEUTRAL,5,"Roper Technologies, Inc. (ROP) Announces Dividend of $0.91 Per Share | Roper Technologies (ROP): 10 Cheap NASDAQ Stocks to Buy Right Now | Roper Technologies Stock: Is Wall Street Bullish or Bearish?",21.47,14.39,2169925120.0,55.606,9.01,21.12,61.19,WATCHLIST
KIM,https://www.tradingview.com/chart/?symbol=KIM,Kimco Realty Corporation,Real Estate,23.785,16040359936,4.0,29.4,2.08,0.61,54.68,23.35,21.65,True,True,True,BULLISH TREND,False,54.27,NEUTRAL,5,Assessing Kimco Realty (KIM) Valuation After Recent Share Price Momentum And Intrinsic Discount Debate | Are You Looking for a High-Growth Dividend Stock? | Realty Income's Occupancy Edge: Can 98.9% Stability Hold?,27.34,27.58,838712128.0,78.788,5.86,28.54,61.14,WATCHLIST
ADM,https://www.tradingview.com/chart/?symbol=ADM,Archer-Daniels-Midland Company,Consumer Defensive,82.225,39628873728,1.6,0.9,18.9,11.04,59.76,73.82,64.7,True,True,True,BULLISH TREND,False,47.27,NEUTRAL,5,"The Zacks Analyst Blog Highlights Archer-Daniels-Midland, Casey's General Stores, Nucor, Ross Stores and Imperial Oil | The Bull Case For Archer-Daniels-Midland (ADM) Could Change Following Upgraded Earnings Outlook Learn Why | Are Consumer Staples Stocks Lagging  Archer Daniels Midland (ADM) This Year?",36.71,15.84,1578499968.0,46.128,4.77,1.34,61.13,WATCHLIST
MAS,https://www.tradingview.com/chart/?symbol=MAS,Masco Corporation,Industrials,68.41,13800652800,6.5,20.0,-1.52,-4.29,44.65,66.21,67.07,True,True,False,BULLISH TREND,False,57.4,NEUTRAL,5,"Is Analyst Support For Masco’s Data‑Driven Margin Push (MAS) Altering Its Investment Case? | Goldman Sachs Keeps Buy Rating on Masco (MAS) Stock | Is FGI's Brands, Products and Channels Strategy Starting to Pay Off?",16.93,14.54,738499968.0,12229.63,8457.14,10.9,61.09,WATCHLIST
WYNN,https://www.tradingview.com/chart/?symbol=WYNN,"Wynn Resorts, Limited",Consumer Cyclical,106.02,11003468800,9.2,50.9,2.76,-0.76,67.73,102.17,114.1,True,False,False,NO CLEAR ENTRY,False,64.22,POSITIVE,5,"Barry Diller Offers to Buy MGM Resorts. The Stock Jumps 14%. | 1 Mid-Cap Stock with Competitive Advantages and 2 We Avoid | Stock Market Today, May 28: Caesars Entertainment Jumps After Fertitta Entertainment Agrees to Acquire Company for Cash",30.38,19.48,356894624.0,,,5.14,61.04,WATCHLIST
TPR,https://www.tradingview.com/chart/?symbol=TPR,"Tapestry, Inc.",Consumer Cyclical,137.79,27839739904,21.2,73.7,-11.67,-5.0,56.43,142.27,126.72,False,True,True,NO CLEAR ENTRY,False,59.48,NEUTRAL,5,"Can Boot Barn Sustain Double-Digit E-Commerce Growth in Fiscal 2027? | Income Investors Should Know That Tapestry, Inc. (NYSE:TPR) Goes Ex-Dividend Soon | The Spill: Is Ralph Lauren (RL) Finally Worth Its Premium Price?",42.14,17.86,1529737472.0,574.912,60.91,8.44,60.91,WATCHLIST
KEY,https://www.tradingview.com/chart/?symbol=KEY,KeyCorp,Financial Services,21.035,22806685696,11.8,33.3,1.59,-4.86,44.9,21.2,19.75,False,True,True,NO CLEAR ENTRY,False,54.29,NEUTRAL,5,"Assessing KeyCorp (KEY) Valuation After A Mixed Share Price Performance And 15% Undervaluation View | If Rates Fall Further, Here’s What Happens to the KRE Regional Banking ETF | Larry Kudlow: The ‘Trumpian Economy’ Is Booming Despite the Gas Price Noise",12.9,9.76,,,9.98,27.02,60.89,WATCHLIST
IEX,https://www.tradingview.com/chart/?symbol=IEX,IDEX Corporation,Industrials,208.765,15451753472,8.9,27.8,-0.96,-3.83,41.92,203.44,184.18,True,True,True,BULLISH TREND,False,57.0,NEUTRAL,5,"Zacks Industry Outlook Highlights RBC Bearings, IDEX, Watts Water Technologies and Helios Technologies | A Look At IDEX (IEX) Valuation As Mott Acquisition And Premium P/E Shape Expectations | Idex (IEX) Down 3.6% Since Last Earnings Report: Can It Rebound?",30.84,22.63,525024992.0,46.915,12.75,14.38,60.86,WATCHLIST
WTW,https://www.tradingview.com/chart/?symbol=WTW,Willis Towers Watson Public Limited Company,Financial Services,256.025,24181043200,8.5,33.0,-15.53,-0.07,56.61,274.11,309.05,False,False,False,NO CLEAR ENTRY,False,52.62,NEUTRAL,5,"Willis Towers Stock: Analyst Estimates & Ratings | Zacks Industry Outlook Highlights Arthur J. Gallagher, Aon, Brown and Brown and Willis Towers Watson Public | A Look At Willis Towers Watson (WTW) Valuation After Law Firm Investigation And Q1 2026 Slowdown",15.04,11.55,2052125056.0,85.693,20.61,16.84,60.81,WATCHLIST
VRTX,https://www.tradingview.com/chart/?symbol=VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,436.585,110807638016,7.8,61.4,-10.17,2.15,51.02,438.24,436.27,False,True,True,NO CLEAR ENTRY,False,63.57,POSITIVE,5,Vertex Stock Down Nearly 8% in 3 Months: Time to Buy or Stay Cautious? | Vertex Pharmaceuticals Incorporated (VRTX) is Attracting Investor Attention: Here is What You Should Know | Is Regeneron Pharmaceuticals Stock Underperforming the Dow?,25.88,20.33,2783225088.0,10.26,24.2,35.51,60.74,WATCHLIST
BALL,https://www.tradingview.com/chart/?symbol=BALL,Ball Corporation,Consumer Cyclical,54.34,14467835904,16.3,21.9,-18.19,-11.03,30.62,59.43,55.02,False,False,True,NO CLEAR ENTRY,False,60.7,POSITIVE,5,3 Industrials Stocks with Questionable Fundamentals | 3 Mid-Cap Stocks We Steer Clear Of | Broyhill Asset Management Sold Ball Corporation (BALL) as the Thesis Validated,15.84,12.02,403500000.0,145.542,16.79,6.86,60.56,WATCHLIST
AMT,https://www.tradingview.com/chart/?symbol=AMT,American Tower Corporation,Real Estate,186.55,86912352256,6.8,76.9,-0.94,2.1,66.8,177.31,180.93,True,True,False,BULLISH TREND,False,57.22,NEUTRAL,5,XLRE Hits 11% Gain This Year; Can the Payout Stay Safe | Why Is VICI Properties (VICI) Down 3% Since Last Earnings Report? | Healthpeak Properties Gains 22.7% Year to Date: Will the Trend Last?,30.04,27.01,4614362624.0,444.55,29.95,26.81,60.53,WATCHLIST
ORCL,https://www.tradingview.com/chart/?symbol=ORCL,Oracle Corporation,Technology,244.61,703509626880,21.7,24.5,64.47,51.56,76.09,172.76,206.0,True,True,False,WATCH - OVERBOUGHT,False,51.61,NEUTRAL,5,Barclays and BTIG Raise Price Targets on Bloom Energy (BE) Following Strong Quarter and Oracle Partnership | Berkshire Hathaway to Buy Taylor Morrison for $6.8 Billion | ServiceNow Jumps as AI Fears Ease,43.84,30.45,-22298499072.0,415.265,57.57,25.3,60.48,WATCHLIST
VTR,https://www.tradingview.com/chart/?symbol=VTR,"Ventas, Inc.",Real Estate,82.445,40082264064,21.9,10.0,-4.25,-6.16,30.72,85.26,77.74,False,True,True,BUY THE DIP,False,64.64,POSITIVE,5,"W.P. Carey (WPC) Up 3.2% Since Last Earnings Report: Can It Continue? | Why Ventas (VTR) is a Top Dividend Stock for Your Portfolio | GRS Advisors Opens $49 Million Broadstone Net Lease Position, According to Recent SEC Filing",149.9,97.38,1483115264.0,93.736,2.14,4.26,60.47,WATCHLIST
ALL,https://www.tradingview.com/chart/?symbol=ALL,The Allstate Corporation,Financial Services,207.1,53311877120,3.0,338.4,-2.66,-4.68,40.32,213.01,205.78,False,True,True,NO CLEAR ENTRY,False,44.73,NEUTRAL,5,Allstate (ALL) Down 4.6% Since Last Earnings Report: Can It Rebound? | Is Allstate (ALL) the Most Undervalued Stock to Invest In? | Property & Casualty Insurance Stocks Q1 Recap: Benchmarking Allstate (NYSE:ALL),4.58,7.88,12428999680.0,23.719,45.22,17.81,60.38,WATCHLIST
MPC,https://www.tradingview.com/chart/?symbol=MPC,Marathon Petroleum Corporation,Energy,258.675,75516706816,8.8,,23.75,4.58,55.78,239.96,199.92,True,True,True,BULLISH TREND,False,59.66,NEUTRAL,5,"The Zacks Analyst Blog Highlights Marathon Petroleum, Nabors Industries and Suncor Energy | Are Oils-Energy Stocks Lagging  Kolibri Global Energy Inc. (KGEI) This Year? | Is Marathon Petroleum (MPC) a Buy as Wall Street Analysts Look Optimistic?",17.02,10.98,3518749952.0,146.523,27.46,3.41,60.32,WATCHLIST
GDDY,https://www.tradingview.com/chart/?symbol=GDDY,GoDaddy Inc.,Technology,92.655,12268434432,6.1,6.0,5.03,6.76,58.97,85.52,112.39,True,False,False,NO CLEAR ENTRY,False,62.39,POSITIVE,5,1 of Wall Street’s Favorite Stocks with Competitive Advantages and 2 We Avoid | 2 Cash-Producing Stocks to Target This Week and 1 We Find Risky | 1 S&P 500 Stock with Impressive Fundamentals and 2 That Underwhelm,14.68,8.6,1347612544.0,1621.618,398.21,17.32,60.29,WATCHLIST
JBHT,https://www.tradingview.com/chart/?symbol=JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,276.08,26034122752,4.6,27.4,19.19,9.96,77.81,238.91,193.97,True,True,True,WATCH - OVERBOUGHT,False,62.99,POSITIVE,5,"“Demand for Data Center Power Continues to Outpace Expectations” — Josh Brown’s Case for Heavy Assets Over AI Hype | Landstar (LSTR) Up 8.9% Since Last Earnings Report: Can It Continue? | J.B. Hunt Highlights Intermodal Share Gains, Pricing Upside at Wolfe Conference",42.87,30.38,829849984.0,43.622,16.68,5.13,60.29,WATCHLIST
IQV,https://www.tradingview.com/chart/?symbol=IQV,IQVIA Holdings Inc.,Healthcare,187.59,31308771328,8.4,15.0,7.64,18.45,64.54,170.29,195.91,True,False,False,NO CLEAR ENTRY,False,58.74,NEUTRAL,5,Is It Too Late To Consider Buying IQVIA Holdings Inc. (NYSE:IQV)? | Veeva vs. IQVIA: Which Life Sciences Tech Stock Holds More Promise? | Here's Why Investors Must Hold IQV Stock in Their Portfolios for Now,23.3,13.22,2156750080.0,255.426,22.49,8.33,60.25,WATCHLIST
LH,https://www.tradingview.com/chart/?symbol=LH,Labcorp Holdings Inc.,Healthcare,256.75,21053499392,5.8,32.9,-10.13,0.26,53.18,261.79,266.8,False,False,False,NO CLEAR ENTRY,False,66.16,POSITIVE,5,LH Expands Genetic Testing in CRC Through New Collab: Stock to Gain? | 3 Cash-Producing Stocks That Concern Us | LH or MEDP: Which Is the Better Value Stock Right Now?,22.74,13.21,1142537472.0,83.407,11.05,6.66,60.14,WATCHLIST
CBRE,https://www.tradingview.com/chart/?symbol=CBRE,"CBRE Group, Inc.",Real Estate,122.72,35934449664,18.6,98.1,-15.35,-14.02,12.46,139.11,152.75,False,False,False,NO CLEAR ENTRY,False,49.61,NEUTRAL,5,Brandon Steven Motors gains Maryland might with 12-dealership deal | CBRE Group (CBRE) Valuation Check After Recent Share Price Weakness | Chicago’s Old Finance Hub Gets New Life From ‘Google Effect’,28.02,13.86,1094499968.0,113.689,15.6,3.11,59.87,IGNORE
FAST,https://www.tradingview.com/chart/?symbol=FAST,Fastenal Company,Industrials,43.815,50301153280,12.4,13.8,-4.92,-2.48,55.02,44.81,44.21,False,False,True,NO CLEAR ENTRY,False,50.93,NEUTRAL,5,2 Reasons to Watch FAST and 1 to Stay Cautious | The Spill: Why We’re Buying Home Depot (HD) on the Dip | 1 Cash-Producing Stock for Long-Term Investors and 2 We Ignore,38.77,32.03,903862528.0,11.167,33.84,15.39,59.67,IGNORE
YUM,https://www.tradingview.com/chart/?symbol=YUM,"Yum! Brands, Inc.",Consumer Cyclical,145.76,40174546944,15.2,72.2,-10.09,-8.25,41.03,155.36,151.39,False,False,True,NO CLEAR ENTRY,False,56.94,NEUTRAL,5,Yum Brands in talks to sell Pizza Hut to private equity firm | 1 Mid-Cap Stock with Exciting Potential and 2 We Brush Off | Yum Brands in talks to divest Pizza Hut to LongRange Capital – report,23.51,19.44,1261500032.0,,,20.48,59.66,IGNORE
HUM,https://www.tradingview.com/chart/?symbol=HUM,Humana Inc.,Healthcare,324.405,38948552704,23.5,-4.6,74.1,37.2,77.87,234.69,243.28,True,True,False,WATCH - OVERBOUGHT,False,70.29,POSITIVE,5,Can UnitedHealth's Pediatric Authorization Cuts Ease Care Delays? | Humana (HUM) Up 30.6% Since Last Earnings Report: Can It Continue? | Stocks Finish Mostly Higher on Iran Peace Progress,34.58,20.83,1431374976.0,77.073,6.28,0.82,59.62,IGNORE
O,https://www.tradingview.com/chart/?symbol=O,Realty Income Corporation,Real Estate,60.025,55972868096,12.0,17.9,-9.98,-6.15,33.8,62.03,59.21,False,True,True,BUY THE DIP,False,50.43,NEUTRAL,5,"A $1.6 Million Portfolio That Quietly Pays a Couple $9,000 a Month and Stays Below the IRMAA Tier 1 Threshold | A $720,000 Income Portfolio That Quietly Pays Like a Cash-Flowing Indianapolis Duplex Without the Tenant Calls | Investors Heavily Search Realty Income Corporation (O): Here is What You Need to Know",49.2,34.87,1797902592.0,73.467,2.83,18.9,59.08,IGNORE
